Event ID,Region,Region (source),Burst Duration (min),Burst Loading,Original Burst Depth (mm),AEP Window,AEP (source) (%),Burst Start Date,Burst End Date,DB Event Reference No.,DB Pluviograph Reference No.,Offical Gauge,Lat,Long
8849,Wet Tropics,Wet Tropics,1440,3,243.25,frequent,15.8576,3/18/1980 13:55,3/19/1980 13:50,17219,240,qcd_031016,-15.4633,145.25
8917,Wet Tropics,Wet Tropics,1440,1,310.03,frequent,15.5342,1/8/1981 9:05,1/9/1981 9:00,17159,239,qcd_031011,-16.8736,145.7458
8949,Wet Tropics,Wet Tropics,1440,2,165.6,frequent,14.5456,3/4/2008 12:35,3/5/2008 12:30,18126,249,qcd_031210,-17.0672,145.4283
8952,Wet Tropics,Wet Tropics,1440,2,341.43,frequent,14.4813,12/20/1976 0:30,12/21/1976 0:25,19170,259,qcd_032078,-18.6494,146.1769
8968,Wet Tropics,Wet Tropics,1440,1,261.23,frequent,27.7677,12/12/1973 16:30,12/13/1973 16:25,17155,239,qcd_031011,-16.8736,145.7458
8972,Wet Tropics,Wet Tropics,1440,2,126.4,frequent,16.1347,2/3/2009 11:25,2/4/2009 11:20,17554,243,qcd_031046,-17.677,145.115
8980,Wet Tropics,Wet Tropics,1440,2,202.37,frequent,16.2554,3/5/1977 16:25,3/6/1977 16:20,17653,244,qcd_031053,-17.6069,145.4811
8981,Wet Tropics,Wet Tropics,1440,3,303.87,frequent,16.6418,12/16/1942 20:10,12/17/1942 20:05,17131,239,qcd_031011,-16.8736,145.7458
8925,Wet Tropics,Wet Tropics,1440,2,165.6,intermediate,5.6354,2/11/1999 10:25,2/12/1999 10:20,17534,243,qcd_031046,-17.677,145.115
8935,Wet Tropics,Wet Tropics,1440,1,266.6,intermediate,10.736,1/25/2006 21:55,1/26/2006 21:50,19364,261,qcd_033002,-19.6169,147.3758
8941,Wet Tropics,Wet Tropics,1440,2,244.02,intermediate,8.1385,3/23/1990 0:35,3/24/1990 0:30,18383,839,qcd_032028_66,-18.1451,145.6085
8955,Wet Tropics,Wet Tropics,1440,3,333.53,intermediate,12.1978,1/30/1994 13:40,1/31/1994 13:35,19232,260,qcd_032086,-18.5225,146.0019
8960,Wet Tropics,Wet Tropics,1440,1,255.32,intermediate,8.1117,2/10/1977 0:40,2/11/1977 0:35,17408,242,qcd_031034,-17.2186,145.565
8963,Wet Tropics,Wet Tropics,1440,2,339.49,intermediate,8.895,3/25/1963 10:25,3/26/1963 10:20,19882,268,qcd_033119,-21.1172,149.2169
8964,Wet Tropics,Wet Tropics,1440,2,372.08,intermediate,3.2832,8/30/1998 5:45,8/31/1998 5:40,58066,871,qcd_119006a_66,-19.6719,147.0247
8965,Wet Tropics,Wet Tropics,1440,2,288.35,intermediate,10.248,1/30/1978 4:10,1/31/1978 4:05,18557,253,qcd_032040,-19.2483,146.7661
8966,Wet Tropics,Wet Tropics,1440,3,261.1,intermediate,14.1329,2/18/1991 14:45,2/19/1991 14:40,18580,253,qcd_032040,-19.2483,146.7661
8967,Wet Tropics,Wet Tropics,1440,3,346.14,intermediate,5.2103,3/13/1985 21:45,3/14/1985 21:40,109896,1761,qcd_533008_66,-20.5042,148.3433
3294,Wet Tropics,Monsoonal North,1440,2,271.1,rare,1.1441,1/26/1998 8:50,1/27/1998 8:45,139643,2252,qcd_r8140002_67,-14.5732,132.4378
3341,Wet Tropics,Monsoonal North,1440,2,336.45,rare,0.916,1/28/1978 3:45,1/29/1978 3:40,2038,18,qcd_003032,-17.3706,123.6611
3349,Wet Tropics,Monsoonal North,1440,1,272.64,rare,0.9875,1/25/1998 21:15,1/26/1998 21:10,136251,2189,qcd_g8140001_67,-14.4631,132.2574
3364,Wet Tropics,Monsoonal North,1440,2,269.29,rare,1.0899,3/16/2005 3:05,3/17/2005 3:00,76890,1303,qcd_501008_76,-15.6235,128.1112
3463,Wet Tropics,Monsoonal North,1440,2,265.57,rare,1.1187,3/21/2006 10:40,3/22/2006 10:35,132845,2100,qcd_913014a_66,-20.3134,139.7412
8897,Wet Tropics,Wet Tropics,1440,2,552.34,rare,0.9381,2/11/1999 15:10,2/12/1999 15:05,109644,1755,qcd_532009_66,-17.9238,145.6291
8902,Wet Tropics,Wet Tropics,1440,2,709.25,rare,0.7167,12/26/1990 6:15,12/27/1990 6:10,109943,1763,qcd_533010_66,-21.0883,148.6272
8912,Wet Tropics,Wet Tropics,1440,2,441.93,rare,1.0216,1/30/1994 13:20,1/31/1994 13:15,18790,255,qcd_032043,-18.7218,145.9237
8956,Wet Tropics,Wet Tropics,1440,2,390.49,rare,2.5401,2/2/1991 16:50,2/3/1991 16:45,20249,274,qcd_033257,-20.0151,148.2152
8959,Wet Tropics,Monsoonal North,1440,2,264.96,rare,1.1436,1/10/2001 4:10,1/11/2001 4:05,136247,2189,qcd_g8140001_67,-14.4631,132.2574
8969,Wet Tropics,Wet Tropics,1800,2,324.9,frequent,19.1709,12/12/1973 16:45,12/13/1973 22:40,17155,239,qcd_031011,-16.8736,145.7458
8973,Wet Tropics,Wet Tropics,1800,1,139.8,frequent,15.2305,2/3/2009 11:45,2/4/2009 17:40,17554,243,qcd_031046,-17.677,145.115
8999,Wet Tropics,Wet Tropics,1800,1,140,frequent,15.1586,12/27/2004 15:00,12/28/2004 20:55,17530,243,qcd_031046,-17.677,145.115
9000,Wet Tropics,Wet Tropics,1800,2,320.36,frequent,14.4372,1/30/1994 9:05,1/31/1994 15:00,109112,1744,qcd_531013_66,-16.7318,145.5115
9001,Wet Tropics,Wet Tropics,1800,2,260.13,frequent,17.2591,3/13/1967 21:45,3/15/1967 3:40,17230,240,qcd_031016,-15.4633,145.25
9004,Wet Tropics,Wet Tropics,1800,2,330.65,frequent,17.7599,1/2/1979 11:25,1/3/1979 17:20,17143,239,qcd_031011,-16.8736,145.7458
9006,Wet Tropics,Wet Tropics,1800,2,142.12,frequent,23.2864,12/20/1975 23:05,12/22/1975 5:00,19471,262,qcd_033013,-20.5533,147.8464
9008,Wet Tropics,Wet Tropics,1800,3,504.76,frequent,16.007,2/11/1999 17:30,2/12/1999 23:25,57626,857,qcd_111105a_66,-17.3472,145.8727
9010,Wet Tropics,Wet Tropics,1800,3,161.8,frequent,16.1628,1/23/2005 13:10,1/24/2005 19:05,19475,262,qcd_033013,-20.5533,147.8464
9011,Wet Tropics,Wet Tropics,1800,3,262,frequent,18.0969,1/31/2007 7:45,2/1/2007 13:40,18581,253,qcd_032040,-19.2483,146.7661
8887,Wet Tropics,Wet Tropics,1800,1,311.99,intermediate,6.7041,2/3/1991 12:40,2/4/1991 18:35,109517,1751,qcd_532005_66,-19.3684,146.6034
8926,Wet Tropics,Wet Tropics,1800,2,196.13,intermediate,4.0413,2/11/1999 10:30,2/12/1999 16:25,17534,243,qcd_031046,-17.677,145.115
8938,Wet Tropics,Wet Tropics,1800,3,350.4,intermediate,8.0952,1/31/2007 8:10,2/1/2007 14:05,18850,256,qcd_032050,-19.2033,146.6131
8983,Wet Tropics,Wet Tropics,1800,1,388.45,intermediate,13.4679,1/30/1994 12:10,1/31/1994 18:05,19171,259,qcd_032078,-18.6494,146.1769
8984,Wet Tropics,Wet Tropics,1800,2,352.9,intermediate,5.3405,1/10/1981 10:50,1/11/1981 16:45,17240,240,qcd_031016,-15.4633,145.25
8986,Wet Tropics,Wet Tropics,1800,2,294.68,intermediate,7.0559,1/2/1979 5:45,1/3/1979 11:40,17655,244,qcd_031053,-17.6069,145.4811
8989,Wet Tropics,Wet Tropics,1800,2,267.6,intermediate,14.2736,3/28/2011 6:25,3/29/2011 12:20,20254,274,qcd_033257,-20.0151,148.2152
8992,Wet Tropics,Wet Tropics,1800,2,345.37,intermediate,10.1639,3/6/1977 4:50,3/7/1977 10:45,18004,247,qcd_031083,-17.84,145.5956
8996,Wet Tropics,Wet Tropics,1800,3,426.24,intermediate,8.6928,8/28/1998 12:15,8/29/1998 18:10,109952,1763,qcd_533010_66,-21.0883,148.6272
8998,Wet Tropics,Wet Tropics,1800,3,462.38,intermediate,13.3318,1/4/1980 19:55,1/6/1980 1:50,19076,258,qcd_032064,-19.0074,146.2057
2850,Wet Tropics,Wet Tropics,1800,2,420.49,rare,1.3995,12/29/1990 7:10,12/30/1990 13:05,110012,1764,qcd_533011_66,-21.4797,148.8283
3335,Wet Tropics,Monsoonal North,1800,1,303.2,rare,0.8191,3/2/1997 12:20,3/3/1997 18:15,16162,228,qcd_029141,-20.6664,140.505
3342,Wet Tropics,Monsoonal North,1800,2,426.89,rare,0.4498,1/28/1978 6:10,1/29/1978 12:05,2038,18,qcd_003032,-17.3706,123.6611
3350,Wet Tropics,Monsoonal North,1800,1,312.83,rare,0.7655,1/25/1998 20:45,1/27/1998 2:40,136251,2189,qcd_g8140001_67,-14.4631,132.2574
3464,Wet Tropics,Monsoonal North,1800,2,302.81,rare,0.8371,3/21/2006 11:05,3/22/2006 17:00,132845,2100,qcd_913014a_66,-20.3134,139.7412
5626,Wet Tropics,Wet Tropics,1800,2,353.02,rare,2.8867,2/29/1988 22:05,3/2/1988 4:00,110001,1764,qcd_533011_66,-21.4797,148.8283
8672,Wet Tropics,Wet Tropics,1800,2,384.35,rare,2.2723,8/30/1998 1:05,8/31/1998 7:00,109554,1752,qcd_532006_66,-19.4232,146.7083
8736,Wet Tropics,Wet Tropics,1800,1,467.38,rare,0.8598,1/10/1998 8:55,1/11/1998 14:50,109516,1751,qcd_532005_66,-19.3684,146.6034
8898,Wet Tropics,Wet Tropics,1800,2,635.62,rare,0.8892,2/11/1999 9:40,2/12/1999 15:35,109644,1755,qcd_532009_66,-17.9238,145.6291
8957,Wet Tropics,Wet Tropics,1800,2,433.2,rare,2.2829,2/2/1991 17:00,2/3/1991 22:55,20249,274,qcd_033257,-20.0151,148.2152
8970,Wet Tropics,Wet Tropics,2160,2,357.67,frequent,17.7036,12/12/1973 10:30,12/13/1973 22:25,17155,239,qcd_031011,-16.8736,145.7458
8982,Wet Tropics,Wet Tropics,2160,3,370.58,frequent,15.7588,12/16/1942 6:25,12/17/1942 18:20,17131,239,qcd_031011,-16.8736,145.7458
9007,Wet Tropics,Wet Tropics,2160,2,151.46,frequent,23.0978,12/20/1975 20:10,12/22/1975 8:05,19471,262,qcd_033013,-20.5533,147.8464
9009,Wet Tropics,Wet Tropics,2160,3,566.46,frequent,14.4474,2/11/1999 11:35,2/12/1999 23:30,57626,857,qcd_111105a_66,-17.3472,145.8727
9016,Wet Tropics,Wet Tropics,2160,1,501.13,frequent,16.1917,2/23/1995 18:25,2/25/1995 6:20,57602,856,qcd_111101d_66,-17.386,145.9673
9019,Wet Tropics,Wet Tropics,2160,1,224.8,frequent,28.0071,1/17/2010 13:45,1/19/2010 1:40,19382,261,qcd_033002,-19.6169,147.3758
9024,Wet Tropics,Wet Tropics,2160,2,434.8,frequent,18.0943,2/6/2009 6:20,2/7/2009 18:15,18693,254,qcd_032042,-17.9364,145.9253
9025,Wet Tropics,Wet Tropics,2160,2,239.12,frequent,18.1992,3/14/1999 9:40,3/15/1999 21:35,17402,242,qcd_031034,-17.2186,145.565
9026,Wet Tropics,Wet Tropics,2160,2,293.15,frequent,22.7786,2/17/2000 16:55,2/19/2000 4:50,19889,268,qcd_033119,-21.1172,149.2169
9027,Wet Tropics,Wet Tropics,2160,3,426.59,frequent,15.7687,3/12/1995 7:45,3/13/1995 19:40,109060,1743,qcd_531011_66,-16.6398,145.5176
8774,Wet Tropics,Wet Tropics,2160,1,731.34,intermediate,3.633,12/11/1975 5:40,12/12/1975 17:35,19074,258,qcd_032064,-19.0074,146.2057
8888,Wet Tropics,Wet Tropics,2160,1,367.9,intermediate,4.3907,2/3/1991 9:45,2/4/1991 21:40,109517,1751,qcd_532005_66,-19.3684,146.6034
8946,Wet Tropics,Wet Tropics,2160,2,418.93,intermediate,7.9117,1/30/1979 9:40,1/31/1979 21:35,19909,268,qcd_033119,-21.1172,149.2169
8974,Wet Tropics,Wet Tropics,2160,2,160.8,intermediate,11.7119,2/3/2009 11:20,2/4/2009 23:15,17554,243,qcd_031046,-17.677,145.115
8985,Wet Tropics,Wet Tropics,2160,2,380.25,intermediate,5.1814,1/10/1981 8:50,1/11/1981 20:45,17240,240,qcd_031016,-15.4633,145.25
8990,Wet Tropics,Wet Tropics,2160,2,311.6,intermediate,10.8488,3/28/2011 11:50,3/29/2011 23:45,20254,274,qcd_033257,-20.0151,148.2152
9002,Wet Tropics,Wet Tropics,2160,2,297.48,intermediate,13.9649,3/13/1967 20:20,3/15/1967 8:15,17230,240,qcd_031016,-15.4633,145.25
9013,Wet Tropics,Wet Tropics,2160,2,303.8,intermediate,14.2992,2/13/2002 23:55,2/15/2002 11:50,18574,253,qcd_032040,-19.2483,146.7661
9014,Wet Tropics,Wet Tropics,2160,2,441.94,intermediate,14.2508,1/30/1994 3:50,1/31/1994 15:45,109059,1743,qcd_531011_66,-16.6398,145.5176
9015,Wet Tropics,Wet Tropics,2160,2,419.95,intermediate,7.8186,4/3/1989 21:10,4/5/1989 9:05,109836,1759,qcd_533005_66,-21.25,148.6667
2851,Wet Tropics,Wet Tropics,2160,2,465.36,rare,1.3077,12/28/1990 19:10,12/30/1990 7:05,110012,1764,qcd_533011_66,-21.4797,148.8283
3242,Wet Tropics,Monsoonal North,2160,1,488,rare,0.8293,2/15/2011 13:55,2/17/2011 1:50,7817,87,qcd_014015,-12.4239,130.8925
3295,Wet Tropics,Monsoonal North,2160,3,355.54,rare,0.5687,1/25/1998 21:05,1/27/1998 9:00,139643,2252,qcd_r8140002_67,-14.5732,132.4378
3343,Wet Tropics,Monsoonal North,2160,2,479.26,rare,0.385,1/28/1978 0:35,1/29/1978 12:30,2038,18,qcd_003032,-17.3706,123.6611
3465,Wet Tropics,Monsoonal North,2160,2,342.53,rare,0.5775,3/21/2006 10:05,3/22/2006 22:00,132845,2100,qcd_913014a_66,-20.3134,139.7412
3504,Wet Tropics,Monsoonal North,2160,3,401,rare,0.748,2/27/2007 8:30,2/28/2007 20:25,7845,88,qcd_014042,-12.3263,133.0581
5627,Wet Tropics,Wet Tropics,2160,2,389.12,rare,2.7176,2/29/1988 21:05,3/2/1988 9:00,110001,1764,qcd_533011_66,-21.4797,148.8283
8673,Wet Tropics,Wet Tropics,2160,1,422.16,rare,1.9512,8/30/1998 1:05,8/31/1998 13:00,109554,1752,qcd_532006_66,-19.4232,146.7083
8899,Wet Tropics,Wet Tropics,2160,2,705.84,rare,0.8468,2/11/1999 6:35,2/12/1999 18:30,109644,1755,qcd_532009_66,-17.9238,145.6291
8958,Wet Tropics,Wet Tropics,2160,1,473.58,rare,2.0004,2/2/1991 16:50,2/4/1991 4:45,20249,274,qcd_033257,-20.0151,148.2152
8943,Wet Tropics,Wet Tropics,2880,1,357.66,frequent,16.1656,2/24/1997 9:45,2/26/1997 9:40,109837,1759,qcd_533005_66,-21.25,148.6667
9028,Wet Tropics,Wet Tropics,2880,2,485.55,frequent,15.648,3/12/1995 2:55,3/14/1995 2:50,109060,1743,qcd_531011_66,-16.6398,145.5176
9036,Wet Tropics,Wet Tropics,2880,1,377.08,frequent,17.2491,1/10/1993 1:35,1/12/1993 1:30,20174,272,qcd_033247,-20.4925,148.555
9037,Wet Tropics,Wet Tropics,2880,2,430.54,frequent,15.7049,3/20/1939 10:05,3/22/1939 10:00,17674,245,qcd_031055,-16.4728,145.3747
9042,Wet Tropics,Wet Tropics,2880,2,282.11,frequent,15.7717,1/3/1991 22:40,1/5/1991 22:35,109743,1757,qcd_533003_66,-20.8749,148.3899
9043,Wet Tropics,Wet Tropics,2880,2,529.57,frequent,16.5649,2/7/1976 2:30,2/9/1976 2:25,19075,258,qcd_032064,-19.0074,146.2057
9045,Wet Tropics,Wet Tropics,2880,2,566.51,frequent,16.9146,2/4/1979 19:25,2/6/1979 19:20,109811,1758,qcd_533004_66,-21.0336,148.5978
9047,Wet Tropics,Wet Tropics,2880,3,439.53,frequent,14.674,3/26/1957 6:15,3/28/1957 6:10,17725,245,qcd_031055,-16.4728,145.3747
9048,Wet Tropics,Wet Tropics,2880,3,496.66,frequent,18.2951,1/1/1979 4:40,1/3/1979 4:35,18705,254,qcd_032042,-17.9364,145.9253
9051,Wet Tropics,Wet Tropics,2880,3,211.27,frequent,20.1943,3/21/1990 5:20,3/23/1990 5:15,17839,246,qcd_031066,-16.995,145.4253
3454,Wet Tropics,Wet Tropics,2880,3,266.24,intermediate,10.8111,1/9/1972 1:25,1/11/1972 1:20,19762,267,qcd_033090,-20.0464,147.2739
8878,Wet Tropics,Wet Tropics,2880,1,576.32,intermediate,4.1429,1/30/1994 0:00,1/31/1994 23:55,17147,239,qcd_031011,-16.8736,145.7458
8928,Wet Tropics,Wet Tropics,2880,3,348.21,intermediate,8.1763,2/18/1991 1:50,2/20/1991 1:45,109518,1751,qcd_532005_66,-19.3684,146.6034
8971,Wet Tropics,Wet Tropics,2880,2,431.32,intermediate,13.7607,12/11/1973 11:00,12/13/1973 10:55,17155,239,qcd_031011,-16.8736,145.7458
8975,Wet Tropics,Wet Tropics,2880,2,186.4,intermediate,9.6235,2/2/2009 20:45,2/4/2009 20:40,17554,243,qcd_031046,-17.677,145.115
8987,Wet Tropics,Wet Tropics,2880,2,438.21,intermediate,3.7436,1/2/1979 3:20,1/4/1979 3:15,17655,244,qcd_031053,-17.6069,145.4811
8991,Wet Tropics,Wet Tropics,2880,2,385.4,intermediate,7.0529,3/28/2011 6:20,3/30/2011 6:15,20254,274,qcd_033257,-20.0151,148.2152
8997,Wet Tropics,Wet Tropics,2880,3,532.58,intermediate,7.7696,8/27/1998 23:15,8/29/1998 23:10,109952,1763,qcd_533010_66,-21.0883,148.6272
9033,Wet Tropics,Wet Tropics,2880,1,234.15,intermediate,4.6897,12/14/1989 18:25,12/16/1989 18:20,18061,837,qcd_031103_66,-17.9438,145.1657
9034,Wet Tropics,Wet Tropics,2880,2,623.99,intermediate,6.6654,2/11/1999 15:30,2/13/1999 15:25,18698,254,qcd_032042,-17.9364,145.9253
2852,Wet Tropics,Wet Tropics,2880,2,556.3,rare,1.0257,12/28/1990 15:30,12/30/1990 15:25,110012,1764,qcd_533011_66,-21.4797,148.8283
3243,Wet Tropics,Monsoonal North,2880,2,568.8,rare,0.6548,2/14/2011 20:55,2/16/2011 20:50,7817,87,qcd_014015,-12.4239,130.8925
3296,Wet Tropics,Monsoonal North,2880,2,390.84,rare,0.5333,1/25/1998 15:20,1/27/1998 15:15,139643,2252,qcd_r8140002_67,-14.5732,132.4378
3336,Wet Tropics,Monsoonal North,2880,2,374,rare,0.5376,3/1/1997 18:20,3/3/1997 18:15,16162,228,qcd_029141,-20.6664,140.505
3505,Wet Tropics,Monsoonal North,2880,1,511.8,rare,0.3613,2/28/2007 9:00,3/2/2007 8:55,7845,88,qcd_014042,-12.3263,133.0581
8737,Wet Tropics,Wet Tropics,2880,1,541.03,rare,0.8411,1/10/1998 8:00,1/12/1998 7:55,109516,1751,qcd_532005_66,-19.3684,146.6034
8775,Wet Tropics,Wet Tropics,2880,1,918.6,rare,2.2005,12/11/1975 6:25,12/13/1975 6:20,19074,258,qcd_032064,-19.0074,146.2057
9029,Wet Tropics,Wet Tropics,2880,3,466.45,rare,3.0993,1/3/1979 2:50,1/5/1979 2:45,17407,242,qcd_031034,-17.2186,145.565
9030,Wet Tropics,Monsoonal North,2880,2,294.2,rare,0.7309,2/19/2002 23:10,2/21/2002 23:05,1663,12,qcd_002030,-17.2964,126.915
9031,Wet Tropics,Monsoonal North,2880,2,384.34,rare,0.7652,3/23/2006 11:55,3/25/2006 11:50,76898,1303,qcd_501008_76,-15.6235,128.1112
3610,Wet Tropics,Wet Tropics,4320,2,615.37,frequent,21.2763,2/3/2000 15:35,2/6/2000 15:30,109815,1758,qcd_533004_66,-21.0336,148.5978
8944,Wet Tropics,Wet Tropics,4320,1,418.15,frequent,15.4434,2/24/1997 4:40,2/27/1997 4:35,109837,1759,qcd_533005_66,-21.25,148.6667
9053,Wet Tropics,Wet Tropics,4320,1,391.2,frequent,14.9823,1/30/2007 23:05,2/2/2007 23:00,18808,255,qcd_032043,-18.7218,145.9237
9055,Wet Tropics,Wet Tropics,4320,2,432.01,frequent,15.0387,1/15/1960 5:15,1/18/1960 5:10,19903,268,qcd_033119,-21.1172,149.2169
9057,Wet Tropics,Wet Tropics,4320,2,599.65,frequent,18.4381,2/4/1964 6:55,2/7/1964 6:50,19079,258,qcd_032064,-19.0074,146.2057
9061,Wet Tropics,Wet Tropics,4320,2,455.24,frequent,20.1365,2/23/1995 19:55,2/26/1995 19:50,17156,239,qcd_031011,-16.8736,145.7458
9062,Wet Tropics,Wet Tropics,4320,2,314.4,frequent,20.2325,1/22/2005 1:00,1/25/2005 0:55,20253,274,qcd_033257,-20.0151,148.2152
9063,Wet Tropics,Wet Tropics,4320,3,373.04,frequent,15.6841,4/8/1976 21:55,4/11/1976 21:50,17228,240,qcd_031016,-15.4633,145.25
9065,Wet Tropics,Wet Tropics,4320,3,462.16,frequent,18.7601,2/22/1972 1:15,2/25/1972 1:10,17167,239,qcd_031011,-16.8736,145.7458
9067,Wet Tropics,Wet Tropics,4320,3,237.65,frequent,21.1566,12/19/1976 9:05,12/22/1976 9:00,19758,267,qcd_033090,-20.0464,147.2739
8929,Wet Tropics,Wet Tropics,4320,3,409.99,intermediate,7.0789,2/17/1991 1:35,2/20/1991 1:30,109518,1751,qcd_532005_66,-19.3684,146.6034
8939,Wet Tropics,Wet Tropics,4320,1,531.2,intermediate,3.9508,1/31/2007 4:50,2/3/2007 4:45,18850,256,qcd_032050,-19.2033,146.6131
8976,Wet Tropics,Wet Tropics,4320,2,256.6,intermediate,4.7783,2/1/2009 21:50,2/4/2009 21:45,17554,243,qcd_031046,-17.677,145.115
8993,Wet Tropics,Wet Tropics,4320,2,646.45,intermediate,4.8203,3/5/1977 3:20,3/8/1977 3:15,18004,247,qcd_031083,-17.84,145.5956
9005,Wet Tropics,Wet Tropics,4320,3,562.98,intermediate,9.3349,1/1/1979 1:30,1/4/1979 1:25,17143,239,qcd_031011,-16.8736,145.7458
9017,Wet Tropics,Wet Tropics,4320,2,935.58,intermediate,4.0628,2/23/1995 17:35,2/26/1995 17:30,57602,856,qcd_111101d_66,-17.386,145.9673
9020,Wet Tropics,Wet Tropics,4320,3,368.8,intermediate,13.7067,1/16/2010 1:45,1/19/2010 1:40,19382,261,qcd_033002,-19.6169,147.3758
9035,Wet Tropics,Wet Tropics,4320,1,801.3,intermediate,5.2197,2/11/1999 10:40,2/14/1999 10:35,18698,254,qcd_032042,-17.9364,145.9253
9038,Wet Tropics,Wet Tropics,4320,2,557.48,intermediate,11.3267,3/20/1939 9:15,3/23/1939 9:10,17674,245,qcd_031055,-16.4728,145.3747
9046,Wet Tropics,Wet Tropics,4320,2,730.01,intermediate,13.7333,2/4/1979 16:25,2/7/1979 16:20,109811,1758,qcd_533004_66,-21.0336,148.5978
3244,Wet Tropics,Monsoonal North,4320,3,656.6,rare,0.6256,2/14/2011 0:50,2/17/2011 0:45,7817,87,qcd_014015,-12.4239,130.8925
3276,Wet Tropics,Monsoonal North,4320,3,312.8,rare,0.6085,1/12/2004 17:10,1/15/2004 17:05,16086,226,qcd_029127,-20.6778,139.4875
3506,Wet Tropics,Monsoonal North,4320,2,662.2,rare,0.1726,2/27/2007 8:30,3/2/2007 8:25,7845,88,qcd_014042,-12.3263,133.0581
3552,Wet Tropics,Monsoonal North,4320,2,493.84,rare,0.7475,1/26/1998 1:20,1/29/1998 1:15,136392,2192,qcd_g8140042_67,-13.8556,131.0525
8738,Wet Tropics,Wet Tropics,4320,2,740.29,rare,0.1634,1/9/1998 23:55,1/12/1998 23:50,109516,1751,qcd_532005_66,-19.3684,146.6034
8756,Wet Tropics,Wet Tropics,4320,2,915.98,rare,3.1177,2/23/1995 18:05,2/26/1995 18:00,57666,858,qcd_112004a_66,-17.5456,145.9325
8799,Wet Tropics,Wet Tropics,4320,2,1297.6,rare,1.7742,4/2/1989 20:20,4/5/1989 20:15,109813,1758,qcd_533004_66,-21.0336,148.5978
8988,Wet Tropics,Wet Tropics,4320,2,613.35,rare,2.0141,1/1/1979 23:25,1/4/1979 23:20,17655,244,qcd_031053,-17.6069,145.4811
9032,Wet Tropics,Monsoonal North,4320,2,503.93,rare,0.4026,3/22/2006 14:25,3/25/2006 14:20,76898,1303,qcd_501008_76,-15.6235,128.1112
9052,Wet Tropics,Wet Tropics,4320,1,318.53,rare,2.0824,1/7/1991 18:25,1/10/1991 18:20,17553,243,qcd_031046,-17.677,145.115
3611,Wet Tropics,Wet Tropics,5760,1,743.78,frequent,16.6806,2/3/2000 16:50,2/7/2000 16:45,109815,1758,qcd_533004_66,-21.0336,148.5978
9058,Wet Tropics,Wet Tropics,5760,1,679.24,frequent,17.2934,2/4/1964 2:05,2/8/1964 2:00,19079,258,qcd_032064,-19.0074,146.2057
9064,Wet Tropics,Wet Tropics,5760,2,417.4,frequent,15.3279,4/8/1976 21:55,4/12/1976 21:50,17228,240,qcd_031016,-15.4633,145.25
9073,Wet Tropics,Wet Tropics,5760,2,450.33,frequent,16.9677,2/12/1968 0:25,2/16/1968 0:20,19907,268,qcd_033119,-21.1172,149.2169
9076,Wet Tropics,Wet Tropics,5760,2,518.8,frequent,17.7991,3/10/1999 23:40,3/14/1999 23:35,17160,239,qcd_031011,-16.8736,145.7458
9077,Wet Tropics,Wet Tropics,5760,2,400.65,frequent,20.2865,1/25/1979 2:25,1/29/1979 2:20,18797,255,qcd_032043,-18.7218,145.9237
9078,Wet Tropics,Wet Tropics,5760,2,530.55,frequent,20.9964,3/4/1977 20:45,3/8/1977 20:40,18228,250,qcd_032004,-18.2544,146.0192
9079,Wet Tropics,Wet Tropics,5760,3,704.46,frequent,15.7043,3/5/1983 20:45,3/9/1983 20:40,19087,258,qcd_032064,-19.0074,146.2057
9083,Wet Tropics,Wet Tropics,5760,3,679.72,frequent,16.6886,1/5/1981 1:50,1/9/1981 1:45,18336,251,qcd_032021,-17.5167,146.0167
9084,Wet Tropics,Wet Tropics,5760,3,443.81,frequent,17.5522,2/2/1970 16:00,2/6/1970 15:55,19901,268,qcd_033119,-21.1172,149.2169
3164,Wet Tropics,Wet Tropics,5760,2,1145.1,intermediate,4.7133,1/28/1979 6:10,2/1/1979 6:05,109819,1758,qcd_533004_66,-21.0336,148.5978
8918,Wet Tropics,Wet Tropics,5760,1,683.97,intermediate,6.4284,1/8/1981 7:20,1/12/1981 7:15,17159,239,qcd_031011,-16.8736,145.7458
8961,Wet Tropics,Wet Tropics,5760,3,474.64,intermediate,7.4425,2/7/1977 0:35,2/11/1977 0:30,17408,242,qcd_031034,-17.2186,145.565
8994,Wet Tropics,Wet Tropics,5760,2,732.62,intermediate,4.4136,3/5/1977 3:20,3/9/1977 3:15,18004,247,qcd_031083,-17.84,145.5956
9012,Wet Tropics,Wet Tropics,5760,2,478,intermediate,8.6821,1/30/2007 5:55,2/3/2007 5:50,18581,253,qcd_032040,-19.2483,146.7661
9018,Wet Tropics,Wet Tropics,5760,2,1092.54,intermediate,3.5648,2/23/1995 17:35,2/27/1995 17:30,57602,856,qcd_111101d_66,-17.386,145.9673
9021,Wet Tropics,Wet Tropics,5760,3,403,intermediate,13.3808,1/15/2010 1:45,1/19/2010 1:40,19382,261,qcd_033002,-19.6169,147.3758
9039,Wet Tropics,Wet Tropics,5760,2,660.12,intermediate,8.8302,3/20/1939 9:10,3/24/1939 9:05,17674,245,qcd_031055,-16.4728,145.3747
9049,Wet Tropics,Wet Tropics,5760,2,813.06,intermediate,9.2033,1/1/1979 2:35,1/5/1979 2:30,18705,254,qcd_032042,-17.9364,145.9253
