EventID,Duration,TimeStep,Region,Area,Increments
5374,720,30,Murray Basin,500,2.59,1.96,2.29,1.89,1.72,2.5,3.53,5.85,6.57,5.76,4.37,4.59,5.15,3.69,3.3,3.67,6.08,5.33,5.79,5.61,2.96,5.43,5.65,3.72
5375,720,30,Murray Basin,500,2.75,3.02,5.81,9.58,8.16,7.21,5.29,0.81,1.25,7.5,5.58,2.08,0.51,1.9,2.89,4.86,3.76,3.85,5.02,5.23,3.92,4.19,2.58,2.25
5376,720,30,Murray Basin,500,3.01,3.04,24.77,23.82,5.92,2.27,1.97,1.78,2.29,0.54,2.12,3.77,11.71,4.92,0,0.11,0.02,0.05,0.54,0.03,0,0.11,0.57,6.64
5377,720,30,Murray Basin,1000,2.91,3.34,2.62,2.61,3.4,3.14,3.31,3.93,3.92,4.88,4.84,5.66,6.49,7.25,6.65,5.53,5.01,4.37,4.3,3.44,2.97,3.94,3.19,2.3
5378,720,30,Murray Basin,1000,5,9.56,4.99,5.44,3.22,1.47,3.05,2.68,3.23,4.86,4.51,1.87,2.74,6.97,2.35,4.85,5.52,6.74,6.97,8.63,2.31,1.51,0.74,0.79
5379,720,30,Murray Basin,1000,0.86,1.07,2.28,1.7,2.28,2.74,3.52,7.67,6.17,5.97,3.47,9.77,8.03,6.81,5.06,5.68,6.21,3.46,3.11,4.22,4.05,2.06,1.83,1.98
5380,720,30,Murray Basin,1000,3.35,3.88,4.35,4.23,4.45,4.05,4.12,5.28,5.73,3.9,6.64,4.68,5.63,5.3,4.14,3.29,2.66,3.7,3.86,3.57,3.42,3.93,4.25,1.59
5381,720,30,Murray Basin,1000,3.19,3.57,4.28,2.92,4.19,3.14,1.94,2.09,1.44,2.49,5.51,7.28,8.95,4.35,3.05,2.73,3.56,4.75,7.37,7.17,6.25,3.91,2.79,3.08
5382,720,30,Murray Basin,1000,2.65,6.09,7.13,4.94,3.26,4.69,3.65,4.17,5.26,2.61,4.99,7.29,8.42,5.16,2.72,3.27,3.73,2.88,3.8,2.88,2.99,2.15,2.84,2.43
5383,720,30,Murray Basin,1000,2.54,3.2,6.22,8.97,7.76,7.67,6.63,1.48,1.53,8.21,5.78,1.95,0.6,2.1,2.43,4.27,3.16,4.51,4.7,4.49,3.51,3.87,2.24,2.18
5384,720,30,Murray Basin,1000,0.87,0.92,0.78,0.76,0.5,0.63,2.66,2.5,3.35,4.1,7.24,7.9,8.16,12.77,11.39,7.86,6.34,5.48,6.88,3.28,1.95,1.61,0.85,1.22
5385,720,30,Murray Basin,1000,3.33,2.51,2.31,2.7,2.8,3.15,3.3,4.06,5.97,6.42,4.89,4.64,4.24,5.21,4.08,4.04,4.52,5.82,4.16,4.86,5,3.01,4.25,4.73
5386,720,30,Murray Basin,1000,3.09,3.27,22.65,21.99,6.68,2.8,2.6,1.83,2.36,0.76,2.55,5.11,11.92,4.67,0.04,0.1,0.04,0.13,0.69,0.06,0,0.1,0.63,5.93
5387,720,30,Murray Basin,2500,2.62,2.91,2.13,2.15,2.88,2.63,2.8,3.49,3.85,4.64,4.86,5.57,6.35,7.06,6.56,5.99,5.57,4.95,4.82,3.84,3.68,4.92,3.32,2.41
