EventID,Region,Region (source),Duration,TimeStep,Original Burst Depth (mm),Area,AspectRatio,Rotation,Burst Start Time,Lat,Long
5614,Murray Basin,Murray Basin,1440,60,63.18,40000,1.5,0.7853982,3184,-34.2375,149.5125
5615,Murray Basin,Murray Basin,1440,60,63.77,40000,2.3,0,2842,-33.9875,149.0125
5616,Murray Basin,Murray Basin,1440,60,62.62,40000,1.5,1.5707963,1368,-34.8625,148.8875
5617,Murray Basin,Murray Basin,2160,120,224.594,100,1.5,0.7853982,3057,-36.7875,146.3625
5618,Murray Basin,Murray Basin,2160,120,175.601,100,1.5,1.5707963,3045,-37.4625,145.2125
5619,Murray Basin,Murray Basin,2160,120,158.583,100,3.6,1.5707963,1294,-35.7375,149.3875
5620,Murray Basin,Murray Basin,2160,120,152.117,100,1.5,0.7853982,2294,-36.6625,147.4375
5621,Murray Basin,Murray Basin,2160,120,138.859,100,3.6,0,1020,-34.0875,149.9375
5622,Murray Basin,Murray Basin,2160,120,138.183,100,1.5,0,1357,-35.4625,148.8375
5623,Murray Basin,Murray Basin,2160,120,117.137,100,1.5,0,572,-35.5125,148.9125
5624,Murray Basin,Murray Basin,2160,120,115.065,100,3.6,0,2733,-35.4375,149.0875
5625,Murray Basin,Murray Basin,2160,120,113.899,100,1.5,0,2427,-36.3125,148.3625
5626,Murray Basin,Murray Basin,2160,120,111.11,100,1.5,0,1824,-35.4875,148.8875
5627,Murray Basin,Murray Basin,2160,120,216.78,200,2.3,1.5707963,3057,-36.7875,146.3375
5628,Murray Basin,Murray Basin,2160,120,170.556,200,2.3,0.7853982,3045,-37.4625,145.2375
5629,Murray Basin,Murray Basin,2160,120,166.521,200,3.6,1.5707963,1294,-35.7125,149.4125
5630,Murray Basin,Murray Basin,2160,120,144.832,200,1.5,1.5707963,2294,-36.6625,147.4125
5631,Murray Basin,Murray Basin,2160,120,130.137,200,1.5,1.5707963,1357,-35.4625,148.8125
5632,Murray Basin,Murray Basin,2160,120,113.485,200,2.3,0,2733,-35.4375,149.0625
5633,Murray Basin,Murray Basin,2160,120,111.568,200,2.3,0.7853982,1198,-35.6875,149.2375
5634,Murray Basin,Murray Basin,2160,120,110.967,200,2.3,0,572,-35.5125,148.9125
5635,Murray Basin,Murray Basin,2160,120,107.826,200,2.3,0.7853982,2901,-36.8125,146.3375
5636,Murray Basin,Murray Basin,2160,120,107.788,200,2.3,0,3132,-36.9375,146.3875
5637,Murray Basin,Murray Basin,2160,120,213.234,500,1.5,0.7853982,781,-35.7625,149.5125
5638,Murray Basin,Murray Basin,2160,120,200.289,500,2.3,1.5707963,3057,-36.7875,146.3875
5639,Murray Basin,Murray Basin,2160,120,193.823,500,1.5,1.5707963,1294,-35.7125,149.5125
5640,Murray Basin,Murray Basin,2160,120,167.645,500,2.3,2.3561945,2154,-35.9625,149.5125
5641,Murray Basin,Murray Basin,2160,120,158.861,500,2.3,0.7853982,3045,-37.4625,145.2375
5642,Murray Basin,Murray Basin,2160,120,153.71,500,2.3,0.7853982,178,-35.5125,148.8625
5643,Murray Basin,Murray Basin,2160,120,133.805,500,2.3,1.5707963,2295,-36.6625,147.3875
5644,Murray Basin,Murray Basin,2160,120,120.267,500,2.3,1.5707963,522,-35.9125,149.4625
5645,Murray Basin,Murray Basin,2160,120,115.787,500,1.5,0.7853982,1359,-35.4875,148.8375
5646,Murray Basin,Murray Basin,2160,120,107.845,500,2.3,0,2733,-35.4625,149.0375
5647,Murray Basin,Murray Basin,2160,120,169.93,1000,1.5,1.5707963,3063,-36.7375,146.4125
5648,Murray Basin,Murray Basin,2160,120,164.32,1000,2.3,0.7853982,2158,-36.0875,149.5625
5649,Murray Basin,Murray Basin,2160,120,112.08,1000,2.3,2.3561945,513,-35.5875,148.8625
5650,Murray Basin,Murray Basin,2160,120,110.42,1000,2.3,0,1032,-36.1375,149.4625
5651,Murray Basin,Murray Basin,2160,120,102.65,1000,3.6,0.7853982,2897,-36.9375,146.4125
5652,Murray Basin,Murray Basin,2160,120,98.98,1000,3.6,2.3561945,642,-35.5875,149.0625
5653,Murray Basin,Murray Basin,2160,120,99.54,1000,3.6,0,3129,-37.4375,146.2625
5654,Murray Basin,Murray Basin,2160,120,97.53,1000,2.3,2.3561945,2732,-35.4875,148.9625
5655,Murray Basin,Murray Basin,2160,120,98.25,1000,3.6,1.5707963,1705,-35.7875,149.4625
5656,Murray Basin,Murray Basin,2160,120,95.85,1000,2.3,1.5707963,3125,-36.3875,148.2125
5657,Murray Basin,Murray Basin,2160,120,153.1,2500,1.5,1.5707963,3062,-36.7375,146.4125
5658,Murray Basin,Murray Basin,2160,120,152.55,2500,3.6,1.5707963,1294,-35.5375,149.5125
5659,Murray Basin,Murray Basin,2160,120,109.42,2500,2.3,1.5707963,2295,-36.6375,147.4125
5660,Murray Basin,Murray Basin,2160,120,108.45,2500,1.5,0,515,-35.5375,148.8625
5661,Murray Basin,Murray Basin,2160,120,108.48,2500,3.6,0,177,-34.5375,148.6125
5662,Murray Basin,Murray Basin,2160,120,104.71,2500,3.6,0.7853982,215,-36.5375,146.6625
5663,Murray Basin,Murray Basin,2160,120,99.84,2500,2.3,1.5707963,2896,-36.8375,146.6625
5664,Murray Basin,Murray Basin,2160,120,98.47,2500,1.5,1.5707963,2425,-36.7375,146.9625
5665,Murray Basin,Murray Basin,2160,120,95.47,2500,1.5,2.3561945,642,-35.5875,149.1125
5666,Murray Basin,Murray Basin,2160,120,94.27,2500,2.3,0.7853982,337,-36.5375,146.7625
5667,Murray Basin,Murray Basin,2160,120,139.18,5000,3.6,1.570796,1296,-35.4875,149.5125
5668,Murray Basin,Murray Basin,2160,120,137.41,5000,3.6,1.570796,786,-35.5875,149.4125
5669,Murray Basin,Murray Basin,2160,120,128.03,5000,3.6,0,3050,-37.1875,146.3125
5670,Murray Basin,Murray Basin,2160,120,116.5,5000,3.6,0,177,-34.9875,148.7125
5671,Murray Basin,Murray Basin,2160,120,102.69,5000,2.3,2.356194,492,-36.5875,146.4125
5672,Murray Basin,Murray Basin,2160,120,98.91,5000,3.6,1.570796,2165,-36.1875,149.3125
5673,Murray Basin,Murray Basin,2160,120,98.2,5000,1.5,2.356194,3046,-35.4875,144.7125
5674,Murray Basin,Murray Basin,2160,120,97.61,5000,1.5,1.570796,2293,-36.5875,147.4125
5675,Murray Basin,Murray Basin,2160,120,93.17,5000,1.5,2.356194,517,-35.6875,148.8125
5676,Murray Basin,Murray Basin,2160,120,92.27,5000,3.6,1.570796,2896,-36.7875,146.7125
5677,Murray Basin,Murray Basin,2160,120,156.03,10000,2.3,1.5707963,778,-35.4875,149.5125
5678,Murray Basin,Murray Basin,2160,120,138.43,10000,1.5,2.3561945,58,-33.9875,149.7125
5679,Murray Basin,Murray Basin,2160,120,124.64,10000,1.5,0.7853982,3052,-37.0875,146.2125
5680,Murray Basin,Murray Basin,2160,120,122.12,10000,1.5,1.5707963,2147,-34.7875,149.5125
5681,Murray Basin,Murray Basin,2160,120,108.35,10000,1.5,0,177,-35.0875,148.8125
5682,Murray Basin,Murray Basin,2160,120,106.8,10000,1.5,2.3561945,315,-37.2875,143.4125
5683,Murray Basin,Murray Basin,2160,120,105.34,10000,2.3,0.7853982,3182,-34.0875,149.6125
5684,Murray Basin,Murray Basin,2160,120,104.8,10000,3.6,1.5707963,1301,-35.3875,149.4125
5685,Murray Basin,Murray Basin,2160,120,103.36,10000,3.6,1.5707963,3325,-37.4875,146.1125
5686,Murray Basin,Murray Basin,2160,120,99.4,10000,3.6,1.5707963,540,-36.3875,149.1125
5687,Murray Basin,Murray Basin,2160,120,122.15,20000,1.5,1.5707963,773,-34.1125,149.6375
5688,Murray Basin,Murray Basin,2160,120,117.25,20000,3.6,1.5707963,176,-34.6125,149.3875
5689,Murray Basin,Murray Basin,2160,120,116.38,20000,1.5,0.7853982,3049,-37.2375,145.8875
5690,Murray Basin,Murray Basin,2160,120,115.4,20000,1.5,1.5707963,2150,-34.8625,149.5125
5691,Murray Basin,Murray Basin,2160,120,103.71,20000,2.3,1.5707963,552,-34.2375,149.6375
5692,Murray Basin,Murray Basin,2160,120,96.86,20000,3.6,2.3561945,73,-33.9875,149.7625
5693,Murray Basin,Murray Basin,2160,120,96.99,20000,1.5,1.5707963,603,-33.8625,148.6375
5694,Murray Basin,Murray Basin,2160,120,95.33,20000,2.3,1.5707963,3324,-37.2375,147.5125
5695,Murray Basin,Murray Basin,2160,120,94.85,20000,3.6,0,2226,-36.3625,149.1375
5696,Murray Basin,Murray Basin,2160,120,93.51,20000,3.6,2.3561945,1021,-34.1125,149.7625
5697,Murray Basin,Murray Basin,2160,120,108.66,40000,2.3,1.570796,176,-34.6125,149.1375
5698,Murray Basin,Murray Basin,2160,120,103.06,40000,1.5,1.570796,3046,-37.2375,145.6375
5699,Murray Basin,Murray Basin,2160,120,94.18,40000,1.5,1.570796,2226,-37.1125,147.6375
5700,Murray Basin,Murray Basin,2160,120,85.93,40000,1.5,2.356194,1021,-34.2375,149.7625
5701,Murray Basin,Murray Basin,2160,120,80.04,40000,2.3,1.570796,2150,-34.9875,149.2625
5702,Murray Basin,Murray Basin,2160,120,76.48,40000,1.5,2.356194,316,-37.3625,143.7625
5703,Murray Basin,Murray Basin,2160,120,74.92,40000,2.3,1.570796,552,-34.3625,149.1375
5704,Murray Basin,Murray Basin,2160,120,74.73,40000,1.5,1.570796,1516,-34.1125,149.6375
5705,Murray Basin,Murray Basin,2160,120,74.91,40000,1.5,2.356194,220,-35.8625,146.5125
5706,Murray Basin,Murray Basin,2160,120,74.1,40000,2.3,1.570796,2735,-34.9875,149.2625
5707,Murray Basin,Murray Basin,2880,120,277.699,100,1.5,0.7853982,3052,-36.7875,146.3875
5708,Murray Basin,Murray Basin,2880,120,171.589,100,3.6,1.5707963,1293,-35.7125,149.3875
5709,Murray Basin,Murray Basin,2880,120,145.98,100,1.5,2.3561945,1707,-35.9875,149.4625
5710,Murray Basin,Murray Basin,2880,120,143.14,100,1.5,0,1358,-35.4625,148.8375
5711,Murray Basin,Murray Basin,2880,120,139.824,100,3.6,0,1016,-34.0875,149.9375
5712,Murray Basin,Murray Basin,2880,120,117.251,100,1.5,0.7853982,2735,-35.4875,149.0875
5713,Murray Basin,Murray Basin,2880,120,116.949,100,3.6,0,1752,-34.0875,149.9375
5714,Murray Basin,Murray Basin,2880,120,115.241,100,3.6,1.5707963,3008,-36.7375,146.8625
5715,Murray Basin,Murray Basin,2880,120,114.371,100,1.5,0,1826,-35.4875,148.9125
5716,Murray Basin,Murray Basin,2880,120,104.145,100,1.5,1.5707963,1986,-37.4625,145.2375
5717,Murray Basin,Murray Basin,2880,120,267.412,200,2.3,1.5707963,3052,-36.7875,146.3625
5718,Murray Basin,Murray Basin,2880,120,183.048,200,3.6,1.5707963,1293,-35.7125,149.4125
5719,Murray Basin,Murray Basin,2880,120,182.248,200,2.3,0.7853982,781,-35.7375,149.4125
5720,Murray Basin,Murray Basin,2880,120,134.831,200,1.5,1.5707963,1358,-35.4625,148.8125
5721,Murray Basin,Murray Basin,2880,120,126.592,200,2.3,0.7853982,1197,-35.6875,149.2375
5722,Murray Basin,Murray Basin,2880,120,117.523,200,2.3,0,571,-35.4875,148.9125
5723,Murray Basin,Murray Basin,2880,120,113.384,200,1.5,0,483,-35.5375,148.8875
5724,Murray Basin,Murray Basin,2880,120,104.764,200,2.3,1.5707963,2709,-37.4875,145.3125
5725,Murray Basin,Murray Basin,2880,120,104.448,200,2.3,0,568,-35.5125,148.8875
5726,Murray Basin,Murray Basin,2880,120,101.689,200,1.5,2.3561945,2894,-36.9125,146.1625
5727,Murray Basin,Murray Basin,2880,120,247.817,500,2.3,1.5707963,3053,-36.7875,146.3875
5728,Murray Basin,Murray Basin,2880,120,217.177,500,2.3,1.5707963,770,-35.7125,149.5125
5729,Murray Basin,Murray Basin,2880,120,207.769,500,3.6,1.5707963,1294,-35.6875,149.4625
5730,Murray Basin,Murray Basin,2880,120,198.984,500,2.3,2.3561945,2152,-35.9625,149.5125
5731,Murray Basin,Murray Basin,2880,120,133.308,500,1.5,1.5707963,563,-35.9625,149.5125
5732,Murray Basin,Murray Basin,2880,120,127.888,500,2.3,0.7853982,520,-35.8375,149.3375
5733,Murray Basin,Murray Basin,2880,120,118.47,500,2.3,0.7853982,1196,-35.6375,149.2125
5734,Murray Basin,Murray Basin,2880,120,115.835,500,3.6,0.7853982,641,-35.5375,149.1125
5735,Murray Basin,Murray Basin,2880,120,112.495,500,2.3,1.5707963,490,-36.8375,145.9375
5736,Murray Basin,Murray Basin,2880,120,111.158,500,2.3,0,2736,-35.3875,149.0375
5737,Murray Basin,Murray Basin,2880,120,224.14,1000,1.5,1.5707963,3056,-36.7375,146.4125
5738,Murray Basin,Murray Basin,2880,120,174.41,1000,2.3,1.5707963,2159,-36.1375,149.5125
5739,Murray Basin,Murray Basin,2880,120,133.79,1000,1.5,0.7853982,1709,-35.9375,149.5125
5740,Murray Basin,Murray Basin,2880,120,113.55,1000,3.6,2.3561945,508,-35.6375,148.9125
5741,Murray Basin,Murray Basin,2880,120,104.95,1000,2.3,2.3561945,1195,-35.6375,149.1625
5742,Murray Basin,Murray Basin,2880,120,106.01,1000,2.3,2.3561945,639,-35.5875,149.1125
5743,Murray Basin,Murray Basin,2880,120,102.72,1000,1.5,1.5707963,2455,-37.2375,144.2625
5744,Murray Basin,Murray Basin,2880,120,101.53,1000,2.3,2.3561945,2729,-35.4875,148.9625
5745,Murray Basin,Murray Basin,2880,120,101.19,1000,2.3,1.5707963,2900,-36.8375,146.4125
5746,Murray Basin,Murray Basin,2880,120,100.45,1000,1.5,1.5707963,2457,-35.0875,148.6625
5747,Murray Basin,Murray Basin,2880,120,205.71,2500,1.5,2.356194,3052,-36.7875,146.4125
5748,Murray Basin,Murray Basin,2880,120,119.92,2500,2.3,1.570796,2899,-36.7875,146.6625
5749,Murray Basin,Murray Basin,2880,120,114.62,2500,1.5,2.356194,510,-35.6375,148.9125
5750,Murray Basin,Murray Basin,2880,120,106.82,2500,3.6,0,175,-34.4875,148.6125
5751,Murray Basin,Murray Basin,2880,120,106.38,2500,1.5,1.570796,3043,-35.4375,144.6625
5752,Murray Basin,Murray Basin,2880,120,101.21,2500,1.5,1.570796,586,-37.1875,146.3625
5753,Murray Basin,Murray Basin,2880,120,100.13,2500,1.5,2.356194,640,-35.5875,149.1125
5754,Murray Basin,Murray Basin,2880,120,100.14,2500,1.5,1.570796,2424,-36.7375,146.9625
5755,Murray Basin,Murray Basin,2880,120,98.39,2500,1.5,1.570796,1197,-35.6875,149.4125
5756,Murray Basin,Murray Basin,2880,120,95.24,2500,1.5,2.356194,2457,-35.1375,148.7125
5757,Murray Basin,Murray Basin,2880,120,158.69,5000,3.6,1.5707963,1291,-35.4875,149.5125
5758,Murray Basin,Murray Basin,2880,120,156.09,5000,3.6,1.5707963,2152,-35.9875,149.4125
5759,Murray Basin,Murray Basin,2880,120,152.21,5000,3.6,0,3050,-37.1875,146.3125
5760,Murray Basin,Murray Basin,2880,120,130.31,5000,3.6,1.5707963,604,-33.7875,149.0125
5761,Murray Basin,Murray Basin,2880,120,126.74,5000,3.6,0.7853982,3186,-33.9875,149.8125
5762,Murray Basin,Murray Basin,2880,120,123.02,5000,2.3,2.3561945,491,-36.5875,146.4125
5763,Murray Basin,Murray Basin,2880,120,111.95,5000,1.5,1.5707963,2899,-36.7875,146.7125
5764,Murray Basin,Murray Basin,2880,120,100.44,5000,1.5,2.3561945,518,-35.7875,148.9125
5765,Murray Basin,Murray Basin,2880,120,105.77,5000,1.5,0,2292,-37.0875,146.3125
5766,Murray Basin,Murray Basin,2880,120,101.62,5000,1.5,2.3561945,3043,-35.4875,144.7125
5767,Murray Basin,Murray Basin,2880,120,166.66,10000,2.3,1.5707963,771,-35.4875,149.5125
5768,Murray Basin,Murray Basin,2880,120,151.39,10000,2.3,1.5707963,1296,-35.4875,149.5125
5769,Murray Basin,Murray Basin,2880,120,146.78,10000,2.3,0.7853982,3052,-37.0875,146.1125
5770,Murray Basin,Murray Basin,2880,120,128.57,10000,3.6,1.5707963,250,-36.3875,149.1125
5771,Murray Basin,Murray Basin,2880,120,113.91,10000,2.3,2.3561945,57,-33.8875,149.5125
5772,Murray Basin,Murray Basin,2880,120,122.2,10000,3.6,1.5707963,603,-33.8875,149.3125
5773,Murray Basin,Murray Basin,2880,120,120.74,10000,1.5,1.5707963,3321,-37.2875,147.5125
5774,Murray Basin,Murray Basin,2880,120,118.98,10000,1.5,2.3561945,314,-37.2875,143.4125
5775,Murray Basin,Murray Basin,2880,120,114.15,10000,2.3,0.7853982,3186,-34.0875,149.6125
5776,Murray Basin,Murray Basin,2880,120,110.77,10000,3.6,1.5707963,2155,-36.0875,149.1125
5777,Murray Basin,Murray Basin,2880,120,151.63,20000,2.3,1.5707963,764,-34.2375,149.6375
5778,Murray Basin,Murray Basin,2880,120,131.72,20000,1.5,0.7853982,3046,-37.2375,145.8875
5779,Murray Basin,Murray Basin,2880,120,115.12,20000,2.3,1.5707963,548,-34.3625,149.6375
5780,Murray Basin,Murray Basin,2880,120,111.46,20000,3.6,2.3561945,2148,-34.7375,149.2625
5781,Murray Basin,Murray Basin,2880,120,111.97,20000,2.3,2.3561945,603,-33.8625,149.1375
5782,Murray Basin,Murray Basin,2880,120,102.04,20000,3.6,1.5707963,69,-34.4875,149.5125
5783,Murray Basin,Murray Basin,2880,120,101.23,20000,3.6,2.3561945,1506,-34.1125,149.6375
5784,Murray Basin,Murray Basin,2880,120,101.85,20000,1.5,2.3561945,313,-37.2375,143.8875
5785,Murray Basin,Murray Basin,2880,120,98.4,20000,2.3,1.5707963,1297,-35.3625,149.2625
5786,Murray Basin,Murray Basin,2880,120,96.99,20000,3.6,0,2223,-36.3625,149.1375
5787,Murray Basin,Murray Basin,2880,120,129.49,40000,1.5,1.5707963,764,-34.2375,149.6375
5788,Murray Basin,Murray Basin,2880,120,115.99,40000,1.5,1.5707963,3044,-37.2375,145.8875
5789,Murray Basin,Murray Basin,2880,120,105.82,40000,1.5,1.5707963,603,-33.9875,149.3875
5790,Murray Basin,Murray Basin,2880,120,98.89,40000,1.5,1.5707963,2146,-34.9875,149.2625
5791,Murray Basin,Murray Basin,2880,120,86.63,40000,1.5,2.3561945,1019,-34.2375,149.7625
5792,Murray Basin,Murray Basin,2880,120,88.92,40000,2.3,0,2224,-36.1125,149.0125
5793,Murray Basin,Murray Basin,2880,120,84.44,40000,2.3,1.5707963,69,-34.6125,149.2625
5794,Murray Basin,Murray Basin,2880,120,83.49,40000,2.3,2.3561945,1506,-34.2375,149.3875
5795,Murray Basin,Murray Basin,2880,120,79.08,40000,1.5,0.7853982,3184,-34.2375,149.5125
5796,Murray Basin,Murray Basin,2880,120,79.43,40000,1.5,2.3561945,489,-36.3625,146.2625
5797,Murray Basin,Murray Basin,4320,180,288.201,100,1.5,0.7853982,3045,-36.7875,146.3875
5798,Murray Basin,Murray Basin,4320,180,236.827,100,1.5,0.7853982,512,-35.4875,148.8875
5799,Murray Basin,Murray Basin,4320,180,185.153,100,3.6,1.5707963,1293,-35.7125,149.3875
5800,Murray Basin,Murray Basin,4320,180,158.699,100,1.5,1.5707963,665,-35.5875,149.0125
5801,Murray Basin,Murray Basin,4320,180,148.236,100,1.5,0.7853982,1193,-35.7125,149.2875
5802,Murray Basin,Murray Basin,4320,180,134.961,100,1.5,0,1825,-35.4875,148.9125
5803,Murray Basin,Murray Basin,4320,180,132.569,100,1.5,0,570,-35.5125,148.9125
5804,Murray Basin,Murray Basin,4320,180,123.019,100,3.6,0,1746,-34.0875,149.9375
5805,Murray Basin,Murray Basin,4320,180,106.267,100,1.5,1.5707963,1986,-37.4625,145.2375
5806,Murray Basin,Murray Basin,4320,180,100.747,100,1.5,0,3292,-35.2375,138.6875
5807,Murray Basin,Murray Basin,4320,180,277.935,200,2.3,0.7853982,3045,-36.7625,146.3375
5808,Murray Basin,Murray Basin,4320,180,200.054,200,3.6,1.5707963,1292,-35.7125,149.4125
5809,Murray Basin,Murray Basin,4320,180,199.67,200,2.3,0.7853982,761,-35.7375,149.4125
5810,Murray Basin,Murray Basin,4320,180,193.356,200,2.3,1.5707963,514,-35.9125,149.4125
5811,Murray Basin,Murray Basin,4320,180,139.889,200,2.3,0.7853982,1193,-35.6875,149.2375
5812,Murray Basin,Murray Basin,4320,180,134.962,200,2.3,1.5707963,2730,-35.4875,148.9875
5813,Murray Basin,Murray Basin,4320,180,129.425,200,3.6,0.7853982,2454,-35.2125,148.7625
5814,Murray Basin,Murray Basin,4320,180,124.707,200,2.3,0,570,-35.4875,148.9125
5815,Murray Basin,Murray Basin,4320,180,116.76,200,2.3,1.5707963,2707,-37.4875,145.3125
5816,Murray Basin,Murray Basin,4320,180,104.563,200,3.6,1.5707963,1986,-37.5125,145.3625
5817,Murray Basin,Murray Basin,4320,180,257.712,500,2.3,1.5707963,3045,-36.7875,146.4125
5818,Murray Basin,Murray Basin,4320,180,254.296,500,2.3,1.5707963,1292,-35.7125,149.5125
5819,Murray Basin,Murray Basin,4320,180,248.876,500,1.5,0.7853982,757,-35.7875,149.5125
5820,Murray Basin,Murray Basin,4320,180,236.74,500,2.3,2.3561945,2145,-35.9625,149.5125
5821,Murray Basin,Murray Basin,4320,180,209.765,500,1.5,0,512,-35.5375,148.8625
5822,Murray Basin,Murray Basin,4320,180,162.659,500,1.5,1.5707963,554,-35.9625,149.5125
5823,Murray Basin,Murray Basin,4320,180,149.164,500,2.3,1.5707963,2291,-36.6625,147.4125
5824,Murray Basin,Murray Basin,4320,180,144.367,500,1.5,0.7853982,666,-35.5625,148.9875
5825,Murray Basin,Murray Basin,4320,180,135.273,500,2.3,0.7853982,482,-35.5625,148.9375
5826,Murray Basin,Murray Basin,4320,180,130.021,500,2.3,0,2731,-35.4625,149.0375
5827,Murray Basin,Murray Basin,4320,180,248.41,1000,2.3,0.7853982,2156,-36.0875,149.5625
5828,Murray Basin,Murray Basin,4320,180,236.61,1000,1.5,1.5707963,3050,-36.7375,146.4125
5829,Murray Basin,Murray Basin,4320,180,129.96,1000,1.5,2.3561945,521,-35.8875,149.3125
5830,Murray Basin,Murray Basin,4320,180,124.76,1000,3.6,2.3561945,3025,-36.4375,149.3625
5831,Murray Basin,Murray Basin,4320,180,123.3,1000,2.3,0,481,-35.6375,148.9625
5832,Murray Basin,Murray Basin,4320,180,121.76,1000,1.5,1.5707963,2457,-35.0875,148.6625
5833,Murray Basin,Murray Basin,4320,180,117.27,1000,1.5,1.5707963,1194,-35.6875,149.3625
5834,Murray Basin,Murray Basin,4320,180,112.09,1000,3.6,1.5707963,1348,-36.8875,146.0125
5835,Murray Basin,Murray Basin,4320,180,109.75,1000,3.6,1.5707963,1663,-35.7875,149.4125
5836,Murray Basin,Murray Basin,4320,180,108.93,1000,2.3,0.7853982,289,-37.1875,144.9125
5837,Murray Basin,Murray Basin,4320,180,217.73,2500,1.5,2.356194,3041,-36.7875,146.4125
5838,Murray Basin,Murray Basin,4320,180,117.79,2500,1.5,2.356194,2456,-35.1875,148.7125
5839,Murray Basin,Murray Basin,4320,180,114.92,2500,1.5,2.356194,481,-35.6375,148.9125
5840,Murray Basin,Murray Basin,4320,180,114.43,2500,2.3,0,24,-37.3875,146.2625
5841,Murray Basin,Murray Basin,4320,180,110.51,2500,1.5,1.570796,1352,-36.8875,146.0125
5842,Murray Basin,Murray Basin,4320,180,108.65,2500,1.5,1.570796,1194,-35.6875,149.4125
5843,Murray Basin,Murray Basin,4320,180,105.8,2500,3.6,2.356194,256,-35.3375,138.9625
5844,Murray Basin,Murray Basin,4320,180,106.08,2500,2.3,2.356194,3022,-36.3375,149.3125
5845,Murray Basin,Murray Basin,4320,180,105.56,2500,1.5,2.356194,1667,-35.7875,149.4625
5846,Murray Basin,Murray Basin,4320,180,101.03,2500,1.5,0,252,-34.9875,148.6125
5847,Murray Basin,Murray Basin,4320,180,187.93,5000,3.6,1.5707963,2150,-36.0875,149.4125
5848,Murray Basin,Murray Basin,4320,180,169.88,5000,3.6,0,3041,-37.1875,146.3125
5849,Murray Basin,Murray Basin,4320,180,137.99,5000,3.6,0.7853982,3179,-34.0875,149.7125
5850,Murray Basin,Murray Basin,4320,180,136.32,5000,1.5,1.5707963,2895,-36.7875,146.7125
5851,Murray Basin,Murray Basin,4320,180,130.04,5000,3.6,2.3561945,516,-35.7875,149.1125
5852,Murray Basin,Murray Basin,4320,180,115.3,5000,2.3,1.5707963,335,-36.5875,146.0125
5853,Murray Basin,Murray Basin,4320,180,111.5,5000,1.5,0.7853982,2290,-37.0875,146.2125
5854,Murray Basin,Murray Basin,4320,180,111.71,5000,1.5,1.5707963,3545,-36.8875,144.8125
5855,Murray Basin,Murray Basin,4320,180,108.09,5000,1.5,0,25,-37.3875,146.2125
5856,Murray Basin,Murray Basin,4320,180,106.06,5000,1.5,1.5707963,667,-35.5875,149.3125
5857,Murray Basin,Murray Basin,4320,180,155.88,10000,2.3,2.3561945,763,-34.0875,149.6125
5858,Murray Basin,Murray Basin,4320,180,171.21,10000,2.3,1.5707963,1291,-35.4875,149.5125
5859,Murray Basin,Murray Basin,4320,180,161.63,10000,2.3,0.7853982,3048,-37.0875,146.1125
5860,Murray Basin,Murray Basin,4320,180,139.04,10000,3.6,1.5707963,249,-36.3875,149.1125
5861,Murray Basin,Murray Basin,4320,180,136.06,10000,2.3,2.3561945,607,-33.4875,149.3125
5862,Murray Basin,Murray Basin,4320,180,129.58,10000,2.3,0.7853982,3179,-34.0875,149.6125
5863,Murray Basin,Murray Basin,4320,180,118.27,10000,2.3,0.7853982,489,-37.0875,146.0125
5864,Murray Basin,Murray Basin,4320,180,114.84,10000,3.6,2.3561945,6,-35.0875,149.5125
5865,Murray Basin,Murray Basin,4320,180,116.42,10000,3.6,1.5707963,535,-36.3875,149.1125
5866,Murray Basin,Murray Basin,4320,180,109.08,10000,1.5,0.7853982,511,-35.2875,149.2125
5867,Murray Basin,Murray Basin,4320,180,194.17,20000,2.3,1.5707963,756,-34.3625,149.6375
5868,Murray Basin,Murray Basin,4320,180,142.43,20000,2.3,0.7853982,3042,-37.2375,145.8875
5869,Murray Basin,Murray Basin,4320,180,141.82,20000,2.3,2.3561945,2146,-34.9875,149.5125
5870,Murray Basin,Murray Basin,4320,180,132.73,20000,3.6,1.5707963,602,-33.8625,149.1375
5871,Murray Basin,Murray Basin,4320,180,125.06,20000,2.3,1.5707963,546,-34.3625,149.6375
5872,Murray Basin,Murray Basin,4320,180,115.6,20000,2.3,2.3561945,248,-35.9875,149.1375
5873,Murray Basin,Murray Basin,4320,180,113.08,20000,3.6,2.3561945,70,-33.9875,149.7625
5874,Murray Basin,Murray Basin,4320,180,111.83,20000,2.3,1.5707963,1291,-35.3625,149.2625
5875,Murray Basin,Murray Basin,4320,180,105.59,20000,2.3,0.7853982,3180,-34.1125,149.5125
5876,Murray Basin,Murray Basin,4320,180,108.13,20000,3.6,1.5707963,2735,-34.9875,149.3875
5877,Murray Basin,Murray Basin,4320,180,157.27,40000,1.5,1.5707963,763,-34.3625,149.6375
5878,Murray Basin,Murray Basin,4320,180,127.37,40000,1.5,1.5707963,3041,-37.2375,145.8875
5879,Murray Basin,Murray Basin,4320,180,120.15,40000,2.3,1.5707963,602,-33.8625,149.1375
5880,Murray Basin,Murray Basin,4320,180,116.32,40000,1.5,1.5707963,2146,-35.2375,149.5125
5881,Murray Basin,Murray Basin,4320,180,110.53,40000,1.5,0,1501,-34.3625,149.7625
5882,Murray Basin,Murray Basin,4320,180,98.51,40000,1.5,2.3561945,74,-35.4875,149.2625
5883,Murray Basin,Murray Basin,4320,180,92.01,40000,1.5,0.7853982,3180,-34.2375,149.5125
