Event ID,Region,Region (source),Burst Duration (min),Burst Loading,Original Burst Depth (mm),AEP Window,AEP (source) (%),Burst Start Date,Burst End Date,DB Event Reference No.,DB Pluviograph Reference No.,Offical Gauge,Lat,Long
2485,Central Slopes,Central Slopes,1800,2,115.28,intermediate,7.4547,10/1/2003 9:00,10/2/2003 14:55,75310,1264,qcd_416063_77,-29.9281,151.4399
2510,Central Slopes,Central Slopes,1800,2,113,intermediate,9.4688,2/23/1975 2:50,2/24/1975 8:45,35045,459,qcd_056018,-29.7752,151.0819
2537,Central Slopes,Central Slopes,1800,1,100.27,intermediate,13.6008,8/6/1967 5:20,8/7/1967 11:15,41418,536,qcd_063253,-33.3167,149.05
2538,Central Slopes,Central Slopes,1800,1,130.8,intermediate,7.0565,5/19/2009 8:05,5/20/2009 14:00,31428,417,qcd_042094,-27.8828,149.5925
2540,Central Slopes,Central Slopes,1800,2,137,intermediate,7.8316,12/26/2010 5:55,12/27/2010 11:50,31538,419,qcd_042112,-26.6569,150.1819
2541,Central Slopes,Central Slopes,1800,2,134.68,intermediate,4.0683,1/7/1974 7:20,1/8/1974 13:15,33754,447,qcd_054102,-30.3735,150.6723
2543,Central Slopes,Central Slopes,1800,3,109.8,intermediate,12.9599,1/10/2011 7:15,1/11/2011 13:10,30077,398,qcd_041116,-28.9231,151.9306
2544,Central Slopes,Central Slopes,1800,3,116.99,intermediate,8.7651,2/21/2003 8:00,2/22/2003 13:55,75609,1272,qcd_418069_77,-29.6909,150.929
2286,Central Slopes,Central Slopes,1800,3,566.84,rare,0.0468,5/5/1996 3:45,5/6/1996 9:40,110846,1782,qcd_540007_66,-28.2356,152.48
2324,Central Slopes,Central Slopes,1800,1,215.3,rare,0.3345,2/5/1981 19:30,2/7/1981 1:25,30316,401,qcd_041140,-27.1864,151.2553
2357,Central Slopes,Central Slopes,1800,1,166,rare,2.2048,3/1/2010 3:20,3/2/2010 9:15,31429,417,qcd_042094,-27.8828,149.5925
2420,Central Slopes,Central Slopes,1800,3,188.2,rare,1.1738,1/30/2001 6:00,1/31/2001 11:55,33617,445,qcd_053115,-29.4898,149.8471
2516,Central Slopes,Murray Basin,1800,2,193.03,rare,0.6467,2/3/2005 4:35,2/4/2005 10:30,71727,1175,qcd_403227_74,-36.8313,146.3982
2524,Central Slopes,Murray Basin,1800,2,198.88,rare,0.8604,2/2/2005 18:15,2/4/2005 0:10,71984,1181,qcd_403805_74,-36.7896,146.2797
2527,Central Slopes,Murray Basin,1800,2,181.96,rare,0.8998,2/2/2005 17:40,2/3/2005 23:35,71947,1180,qcd_403804_74,-36.7395,146.3397
2531,Central Slopes,Murray Basin,1800,2,122.4,rare,1.1524,2/4/2011 12:05,2/5/2011 18:00,44469,577,qcd_072023,-36.1039,147.0329
2533,Central Slopes,Murray Basin,1800,2,151.35,rare,1.2146,2/2/2005 11:25,2/3/2005 17:20,71556,1171,qcd_403213_74,-36.6185,146.1325
2536,Central Slopes,Murray Basin,1800,2,111.36,rare,1.377,2/2/2005 9:15,2/3/2005 15:10,74088,1233,qcd_409023_77,-35.4344,144.7586
2412,Central Slopes,Central Slopes,2160,3,106,frequent,14.4766,10/6/1997 7:20,10/7/1997 19:15,35262,464,qcd_056140,-29.4684,151.6667
2548,Central Slopes,Central Slopes,2160,1,102.33,frequent,14.6807,10/23/1955 21:10,10/25/1955 9:05,34257,451,qcd_055024,-31.0261,150.2687
2563,Central Slopes,Central Slopes,2160,2,102.37,frequent,15.3819,1/6/1974 20:30,1/8/1974 8:25,34348,452,qcd_055054,-31.0867,150.8467
2578,Central Slopes,Central Slopes,2160,1,108.6,frequent,15.2589,11/25/2001 7:00,11/26/2001 18:55,35055,459,qcd_056018,-29.7752,151.0819
2579,Central Slopes,Central Slopes,2160,1,110.54,frequent,16.6794,1/31/2001 4:25,2/1/2001 16:20,74922,1252,qcd_416023_77,-29.2913,151.9245
2584,Central Slopes,Central Slopes,2160,2,101.21,frequent,15.7349,11/13/2000 18:45,11/15/2000 6:40,75161,1259,qcd_416057_77,-29.8137,151.2636
2585,Central Slopes,Central Slopes,2160,2,104.4,frequent,16.1474,1/15/2004 2:55,1/16/2004 14:50,31023,411,qcd_041525,-28.2061,152.1003
2587,Central Slopes,Central Slopes,2160,2,102.3,frequent,17.3829,3/2/1999 2:20,3/3/1999 14:15,29679,392,qcd_041044,-28.2061,152.1003
2589,Central Slopes,Central Slopes,2160,3,103.74,frequent,17.4585,7/19/1965 7:10,7/20/1965 19:05,29857,394,qcd_041060,-28.0092,151.5861
2590,Central Slopes,Central Slopes,2160,3,89.6,frequent,18.9699,3/1/2012 14:45,3/3/2012 2:40,33449,442,qcd_051049,-31.9861,147.9489
2471,Central Slopes,Central Slopes,2160,2,134.2,intermediate,7.6517,11/24/2011 19:40,11/26/2011 7:35,33624,445,qcd_053115,-29.4898,149.8471
2486,Central Slopes,Central Slopes,2160,1,122.02,intermediate,6.9293,10/1/2003 8:05,10/2/2003 20:00,75310,1264,qcd_416063_77,-29.9281,151.4399
2539,Central Slopes,Central Slopes,2160,2,138.8,intermediate,6.6832,5/19/2009 8:00,5/20/2009 19:55,31428,417,qcd_042094,-27.8828,149.5925
2542,Central Slopes,Central Slopes,2160,2,149.26,intermediate,3.3761,1/7/1974 3:25,1/8/1974 15:20,33754,447,qcd_054102,-30.3735,150.6723
2557,Central Slopes,Central Slopes,2160,2,100.88,intermediate,12.8971,2/7/1992 16:25,2/9/1992 4:20,33459,442,qcd_051049,-31.9861,147.9489
2571,Central Slopes,Central Slopes,2160,1,121,intermediate,7.4168,1/29/1997 3:25,1/30/1997 15:20,34234,451,qcd_055024,-31.0261,150.2687
2572,Central Slopes,Central Slopes,2160,1,108.35,intermediate,9.6103,6/9/1964 5:50,6/10/1964 17:45,40635,527,qcd_062026,-32.8079,149.977
2573,Central Slopes,Central Slopes,2160,3,127.45,intermediate,4.2684,1/23/1976 10:35,1/24/1976 22:30,34468,453,qcd_055136,-30.9672,151.3451
2576,Central Slopes,Central Slopes,2160,3,170.86,intermediate,3.9171,1/30/2001 3:40,1/31/2001 15:35,75540,1270,qcd_418013_77,-29.5819,150.3666
2577,Central Slopes,Central Slopes,2160,3,111.12,intermediate,10.6679,4/3/1950 9:35,4/4/1950 21:30,34209,451,qcd_055024,-31.0261,150.2687
2325,Central Slopes,Central Slopes,2160,1,243.86,rare,0.2119,2/5/1981 20:55,2/7/1981 8:50,30316,401,qcd_041140,-27.1864,151.2553
2358,Central Slopes,Central Slopes,2160,1,185.4,rare,1.567,3/1/2010 1:55,3/2/2010 13:50,31429,417,qcd_042094,-27.8828,149.5925
2421,Central Slopes,Central Slopes,2160,3,204.8,rare,0.9993,1/30/2001 6:00,1/31/2001 17:55,33617,445,qcd_053115,-29.4898,149.8471
2460,Central Slopes,Central Slopes,2160,3,153.61,rare,1.5132,3/31/1959 17:20,4/2/1959 5:15,41416,536,qcd_063253,-33.3167,149.05
2517,Central Slopes,Murray Basin,2160,2,239.87,rare,0.2953,2/2/2005 16:40,2/4/2005 4:35,71727,1175,qcd_403227_74,-36.8313,146.3982
2525,Central Slopes,Murray Basin,2160,2,234.74,rare,0.5591,2/2/2005 16:10,2/4/2005 4:05,71984,1181,qcd_403805_74,-36.7896,146.2797
2528,Central Slopes,Murray Basin,2160,2,210.15,rare,0.6315,2/2/2005 15:30,2/4/2005 3:25,71947,1180,qcd_403804_74,-36.7395,146.3397
2534,Central Slopes,Murray Basin,2160,1,168.42,rare,0.9598,2/2/2005 16:00,2/4/2005 3:55,71556,1171,qcd_403213_74,-36.6185,146.1325
2564,Central Slopes,Murray Basin,2160,3,153.51,rare,0.6629,1/21/1976 2:10,1/22/1976 14:05,40870,530,qcd_063023,-33.8087,148.7071
2567,Central Slopes,Murray Basin,2160,3,140.41,rare,1.0198,12/25/1999 20:05,12/27/1999 8:00,73849,1225,qcd_407288_74,-37.1878,143.5228
2580,Central Slopes,Central Slopes,2880,2,123,frequent,15.462,1/30/2001 16:20,2/1/2001 16:15,74922,1252,qcd_416023_77,-29.2913,151.9245
2591,Central Slopes,Central Slopes,2880,2,101,frequent,15.7158,3/1/2012 11:05,3/3/2012 11:00,33449,442,qcd_051049,-31.9861,147.9489
2599,Central Slopes,Central Slopes,2880,1,108.99,frequent,15.4204,5/13/1977 19:00,5/15/1977 18:55,34238,451,qcd_055024,-31.0261,150.2687
2600,Central Slopes,Central Slopes,2880,1,114.09,frequent,17.92,2/7/1991 15:35,2/9/1991 15:30,30324,401,qcd_041140,-27.1864,151.2553
2601,Central Slopes,Central Slopes,2880,1,109.52,frequent,17.9472,2/9/1969 4:50,2/11/1969 4:45,41422,536,qcd_063253,-33.3167,149.05
2602,Central Slopes,Central Slopes,2880,2,111.34,frequent,16.7233,1/28/1971 19:10,1/30/1971 19:05,33763,447,qcd_054102,-30.3735,150.6723
2603,Central Slopes,Central Slopes,2880,2,119.88,frequent,16.7806,11/13/2000 18:25,11/15/2000 18:20,75357,1265,qcd_416064_77,-29.8801,151.2144
2604,Central Slopes,Central Slopes,2880,3,124.65,frequent,15.0634,2/28/1999 22:20,3/2/1999 22:15,74868,1251,qcd_416020_77,-29.2324,150.7592
2606,Central Slopes,Central Slopes,2880,3,107.91,frequent,15.966,5/11/1968 5:45,5/13/1968 5:40,34235,451,qcd_055024,-31.0261,150.2687
2607,Central Slopes,Central Slopes,2880,3,116.6,frequent,16.0023,4/19/1990 0:25,4/21/1990 0:20,35049,459,qcd_056018,-29.7752,151.0819
2212,Central Slopes,Central Slopes,2880,2,153.2,intermediate,6.2266,3/13/2004 0:15,3/15/2004 0:10,31185,413,qcd_042027,-28.4872,149.47
2241,Central Slopes,Central Slopes,2880,1,143.24,intermediate,8.1149,12/10/1991 22:15,12/12/1991 22:10,33569,444,qcd_053048,-29.4819,149.8383
2377,Central Slopes,Central Slopes,2880,1,164.4,intermediate,3.5208,2/4/2008 17:10,2/6/2008 17:05,30979,410,qcd_041522,-27.1605,151.2634
2416,Central Slopes,Central Slopes,2880,3,124.8,intermediate,8.6753,11/18/2000 7:35,11/20/2000 7:30,34663,456,qcd_055302,-31.3556,151.1358
2445,Central Slopes,Central Slopes,2880,1,151.74,intermediate,4.1149,1/22/1976 22:45,1/24/1976 22:40,34358,452,qcd_055054,-31.0867,150.8467
2449,Central Slopes,Central Slopes,2880,2,152.29,intermediate,4.5462,5/1/1996 14:20,5/3/1996 14:15,29867,394,qcd_041060,-28.0092,151.5861
2492,Central Slopes,Central Slopes,2880,3,122.81,intermediate,11.7211,12/20/1956 12:40,12/22/1956 12:35,29675,392,qcd_041044,-28.2061,152.1003
2586,Central Slopes,Central Slopes,2880,2,123,intermediate,11.648,1/14/2004 16:45,1/16/2004 16:40,31023,411,qcd_041525,-28.2061,152.1003
2588,Central Slopes,Central Slopes,2880,2,123.48,intermediate,11.4653,3/1/1999 15:50,3/3/1999 15:45,29679,392,qcd_041044,-28.2061,152.1003
2598,Central Slopes,Central Slopes,2880,3,149.4,intermediate,5.3562,1/9/2011 11:55,1/11/2011 11:50,30526,403,qcd_041359,-27.4034,151.7413
2191,Central Slopes,Central Slopes,2880,2,178.6,rare,1.6539,2/13/1997 17:40,2/15/1997 17:35,31487,418,qcd_042102,-27.9364,150.1425
2465,Central Slopes,Central Slopes,2880,1,169.12,rare,2.9308,5/1/1983 4:10,5/3/1983 4:05,30422,402,qcd_041175,-28.6217,151.9533
2518,Central Slopes,Murray Basin,2880,2,297.49,rare,0.1697,2/2/2005 10:35,2/4/2005 10:30,71727,1175,qcd_403227_74,-36.8313,146.3982
2526,Central Slopes,Murray Basin,2880,2,273.85,rare,0.4813,2/2/2005 9:55,2/4/2005 9:50,71984,1181,qcd_403805_74,-36.7896,146.2797
2529,Central Slopes,Murray Basin,2880,2,260.96,rare,0.3555,2/2/2005 11:05,2/4/2005 11:00,71947,1180,qcd_403804_74,-36.7395,146.3397
2535,Central Slopes,Murray Basin,2880,2,205.78,rare,0.57,2/2/2005 10:55,2/4/2005 10:50,71556,1171,qcd_403213_74,-36.6185,146.1325
2574,Central Slopes,Central Slopes,2880,3,153.09,rare,2.6372,1/23/1976 2:45,1/25/1976 2:40,34468,453,qcd_055136,-30.9672,151.3451
2592,Central Slopes,Central Slopes,2880,2,184.2,rare,1.8059,1/30/2001 13:45,2/1/2001 13:40,74769,1249,qcd_416008_77,-29.2179,151.3838
2596,Central Slopes,Murray Basin,2880,2,253.96,rare,0.5911,2/2/2005 12:20,2/4/2005 12:15,71915,1179,qcd_403803_74,-36.7476,146.5361
2597,Central Slopes,Murray Basin,2880,2,172.54,rare,0.6441,2/2/2005 14:40,2/4/2005 14:35,71638,1173,qcd_403224_74,-36.515,146.4483
2667,Central Slopes,Central Slopes,4320,1,128.2,frequent,14.491,1/14/2004 3:30,1/17/2004 3:25,34865,458,qcd_056013,-29.6953,151.6936
2670,Central Slopes,Central Slopes,4320,1,131.33,frequent,15.2383,12/6/1970 21:00,12/9/1970 20:55,30328,401,qcd_041140,-27.1864,151.2553
2671,Central Slopes,Central Slopes,4320,1,116.01,frequent,22.2284,10/15/1954 12:45,10/18/1954 12:40,29680,392,qcd_041044,-28.2061,152.1003
2672,Central Slopes,Central Slopes,4320,2,132.4,frequent,14.5976,3/26/2002 21:55,3/29/2002 21:50,35063,459,qcd_056018,-29.7752,151.0819
2673,Central Slopes,Central Slopes,4320,2,117.25,frequent,15.8578,1/29/1971 0:35,2/1/1971 0:30,34362,452,qcd_055054,-31.0867,150.8467
2676,Central Slopes,Central Slopes,4320,2,106.8,frequent,15.9077,11/16/2000 9:35,11/19/2000 9:30,41784,540,qcd_065035,-32.5059,148.9708
2677,Central Slopes,Central Slopes,4320,2,129.6,frequent,16.9161,2/28/1999 12:10,3/3/1999 12:05,32146,425,qcd_043090,-27.9067,148.6514
2678,Central Slopes,Central Slopes,4320,3,134.71,frequent,17.5778,1/21/1976 21:50,1/24/1976 21:45,32775,433,qcd_044140,-26.8033,147.8742
2680,Central Slopes,Central Slopes,4320,3,186.86,frequent,17.6404,5/2/2000 15:50,5/5/2000 15:45,41664,539,qcd_064046,-31.2886,149.0687
2681,Central Slopes,Central Slopes,4320,3,125.2,frequent,17.8887,6/27/2005 1:10,6/30/2005 1:05,33621,445,qcd_053115,-29.4898,149.8471
2507,Central Slopes,Central Slopes,4320,1,146.4,intermediate,7.0768,2/2/2008 17:55,2/5/2008 17:50,30255,400,qcd_041139,-28.1672,150.6475
2558,Central Slopes,Central Slopes,4320,3,132.46,intermediate,8.6124,2/6/1992 4:30,2/9/1992 4:25,33459,442,qcd_051049,-31.9861,147.9489
2605,Central Slopes,Central Slopes,4320,3,153.09,intermediate,10.5054,2/28/1999 12:20,3/3/1999 12:15,74868,1251,qcd_416020_77,-29.2324,150.7592
2656,Central Slopes,Central Slopes,4320,1,123.01,intermediate,12.9666,2/7/1973 12:45,2/10/1973 12:40,40942,531,qcd_063035,-33.0362,149.4146
2658,Central Slopes,Central Slopes,4320,2,166.12,intermediate,4.0386,2/23/1955 16:40,2/26/1955 16:35,35056,459,qcd_056018,-29.7752,151.0819
2659,Central Slopes,Central Slopes,4320,2,141.58,intermediate,12.1275,1/18/1995 4:20,1/21/1995 4:15,33574,444,qcd_053048,-29.4819,149.8383
2660,Central Slopes,Central Slopes,4320,2,136.09,intermediate,6.1065,1/21/1976 17:40,1/24/1976 17:35,41772,540,qcd_065035,-32.5059,148.9708
2661,Central Slopes,Central Slopes,4320,2,209.2,intermediate,12.0331,11/17/2000 5:45,11/20/2000 5:40,41677,539,qcd_064046,-31.2886,149.0687
2664,Central Slopes,Central Slopes,4320,3,171.8,intermediate,4.149,1/11/2004 22:45,1/14/2004 22:40,32192,426,qcd_043091,-26.5474,148.7716
2666,Central Slopes,Central Slopes,4320,2,219,intermediate,10.1376,12/25/2009 9:35,12/28/2009 9:30,41666,539,qcd_064046,-31.2886,149.0687
2472,Central Slopes,Central Slopes,4320,3,215.4,rare,1.9828,11/23/2011 5:10,11/26/2011 5:05,33624,445,qcd_053115,-29.4898,149.8471
2608,Central Slopes,Central Slopes,4320,3,169.3,rare,2.6721,1/14/2004 8:15,1/17/2004 8:10,75703,1274,qcd_419016_77,-31.0598,151.1265
2616,Central Slopes,Murray Basin,4320,3,162.2,rare,0.9132,1/11/2011 8:20,1/14/2011 8:15,47356,609,qcd_081038,-36.9422,143.4711
2622,Central Slopes,Murray Basin,4320,3,175,rare,1.1377,1/11/2011 10:00,1/14/2011 9:55,54259,689,qcd_088037,-37.2535,144.3825
2628,Central Slopes,Murray Basin,4320,2,136.4,rare,1.5694,1/11/2011 10:20,1/14/2011 10:15,45989,594,qcd_077095,-35.6704,142.2688
2629,Central Slopes,Murray Basin,4320,2,260.5,rare,1.5901,8/26/1974 2:25,8/29/1974 2:20,128573,2023,qcd_570968_2,-35.7438,149.2772
2631,Central Slopes,Murray Basin,4320,1,179.88,rare,2.0143,2/22/1977 10:10,2/25/1977 10:05,128731,2024,qcd_570970_2,-35.5731,149.0683
2636,Central Slopes,Murray Basin,4320,2,167.99,rare,2.0612,3/17/1950 15:50,3/20/1950 15:45,43871,569,qcd_070015,-35.3,149.1
2645,Central Slopes,Murray Basin,4320,3,132.6,rare,2.8213,1/11/2011 9:55,1/14/2011 9:50,47674,613,qcd_081123,-36.7395,144.3266
2647,Central Slopes,Murray Basin,4320,1,127.42,rare,3.1613,4/8/1974 14:25,4/11/1974 14:20,44947,582,qcd_072150,-35.1583,147.4575
2549,Central Slopes,Central Slopes,5760,3,128.55,frequent,14.5242,10/21/1955 13:00,10/25/1955 12:55,34257,451,qcd_055024,-31.0261,150.2687
2674,Central Slopes,Central Slopes,5760,3,125.82,frequent,14.5902,1/28/1971 3:50,2/1/1971 3:45,34362,452,qcd_055054,-31.0867,150.8467
2700,Central Slopes,Central Slopes,5760,1,132.08,frequent,17.9239,1/13/2004 9:45,1/17/2004 9:40,75244,1262,qcd_416061_77,-29.8748,151.4682
2702,Central Slopes,Central Slopes,5760,1,117.2,frequent,26.9123,2/13/2009 15:45,2/17/2009 15:40,33625,445,qcd_053115,-29.4898,149.8471
2703,Central Slopes,Central Slopes,5760,1,93.09,frequent,56.487,5/11/1960 21:30,5/15/1960 21:25,41432,536,qcd_063253,-33.3167,149.05
2704,Central Slopes,Central Slopes,5760,2,127.2,frequent,20.1084,12/23/1968 3:15,12/27/1968 3:10,41428,536,qcd_063253,-33.3167,149.05
2705,Central Slopes,Central Slopes,5760,2,103,frequent,23.1682,11/27/2010 23:10,12/1/2010 23:05,33457,442,qcd_051049,-31.9861,147.9489
2706,Central Slopes,Central Slopes,5760,2,170,frequent,29.9439,7/17/1998 18:50,7/21/1998 18:45,41663,539,qcd_064046,-31.2886,149.0687
2707,Central Slopes,Central Slopes,5760,2,109.28,frequent,34.771,12/19/1975 7:40,12/23/1975 7:35,30330,401,qcd_041140,-27.1864,151.2553
2709,Central Slopes,Central Slopes,5760,3,126.43,frequent,15.3575,11/18/1960 2:35,11/22/1960 2:30,34246,451,qcd_055024,-31.0261,150.2687
2555,Central Slopes,Central Slopes,5760,3,148.23,intermediate,9.5941,2/18/2003 12:00,2/22/2003 11:55,75498,1269,qcd_418008_77,-30.171,151.0653
2559,Central Slopes,Central Slopes,5760,3,142.68,intermediate,8.0998,2/5/1992 4:30,2/9/1992 4:25,33459,442,qcd_051049,-31.9861,147.9489
2581,Central Slopes,Central Slopes,5760,1,160.99,intermediate,11.166,1/30/2001 16:05,2/3/2001 16:00,74922,1252,qcd_416023_77,-29.2913,151.9245
2657,Central Slopes,Central Slopes,5760,2,136.55,intermediate,10.6369,2/7/1973 12:40,2/11/1973 12:35,40942,531,qcd_063035,-33.0362,149.4146
2662,Central Slopes,Central Slopes,5760,2,232.8,intermediate,10.3813,11/16/2000 5:50,11/20/2000 5:45,41677,539,qcd_064046,-31.2886,149.0687
2668,Central Slopes,Central Slopes,5760,1,144.6,intermediate,10.9496,1/13/2004 12:20,1/17/2004 12:15,34865,458,qcd_056013,-29.6953,151.6936
2696,Central Slopes,Central Slopes,5760,2,169.2,intermediate,7.7438,2/11/1997 14:45,2/15/1997 14:40,31438,417,qcd_042094,-27.8828,149.5925
2697,Central Slopes,Central Slopes,5760,2,176.21,intermediate,7.5215,1/20/1976 20:50,1/24/1976 20:45,41300,534,qcd_063108,-33.7167,149.8667
2698,Central Slopes,Central Slopes,5760,2,167.14,intermediate,10.952,10/15/1954 2:25,10/19/1954 2:20,33646,446,qcd_054036,-29.2443,150.8923
2699,Central Slopes,Central Slopes,5760,3,213.6,intermediate,14.1076,11/28/2010 2:00,12/2/2010 1:55,41672,539,qcd_064046,-31.2886,149.0687
2287,Central Slopes,Central Slopes,5760,3,868.17,rare,0.029,5/2/1996 11:40,5/6/1996 11:35,110846,1782,qcd_540007_66,-28.2356,152.48
2593,Central Slopes,Central Slopes,5760,3,214.19,rare,1.7477,1/28/2001 13:45,2/1/2001 13:40,74769,1249,qcd_416008_77,-29.2179,151.3838
2617,Central Slopes,Murray Basin,5760,2,183.8,rare,0.6736,1/10/2011 6:55,1/14/2011 6:50,47356,609,qcd_081038,-36.9422,143.4711
2623,Central Slopes,Murray Basin,5760,3,192.6,rare,0.925,1/10/2011 8:10,1/14/2011 8:05,54259,689,qcd_088037,-37.2535,144.3825
2637,Central Slopes,Murray Basin,5760,1,197.02,rare,1.1367,3/18/1950 17:45,3/22/1950 17:40,43871,569,qcd_070015,-35.3,149.1
2665,Central Slopes,Central Slopes,5760,2,191.8,rare,3.081,1/11/2004 20:30,1/15/2004 20:25,32192,426,qcd_043091,-26.5474,148.7716
2682,Central Slopes,Murray Basin,5760,2,207.04,rare,0.6667,3/11/1989 12:50,3/15/1989 12:45,124956,2001,qcd_570904_75,-35.1615,149.1343
2686,Central Slopes,Murray Basin,5760,3,187.32,rare,1.3871,3/11/1989 6:55,3/15/1989 6:50,129600,2032,qcd_570987_75,-35.2142,149.0939
2690,Central Slopes,Murray Basin,5760,3,183.63,rare,1.705,3/11/1989 5:25,3/15/1989 5:20,130088,2037,qcd_570996_75,-35.2247,149.065
2693,Central Slopes,Murray Basin,5760,2,171.68,rare,1.984,2/2/2002 21:00,2/6/2002 20:55,126983,2011,qcd_570942_166,-35.2483,149.1297
2679,Central Slopes,Central Slopes,7200,3,153.29,frequent,16.3322,1/19/1976 16:00,1/24/1976 15:55,32775,433,qcd_044140,-26.8033,147.8742
2701,Central Slopes,Central Slopes,7200,2,142.35,frequent,15.4986,1/12/2004 9:40,1/17/2004 9:35,75244,1262,qcd_416061_77,-29.8748,151.4682
2708,Central Slopes,Central Slopes,7200,2,126.71,frequent,24.6308,12/18/1975 21:50,12/23/1975 21:45,30330,401,qcd_041140,-27.1864,151.2553
2768,Central Slopes,Central Slopes,7200,1,127.14,frequent,30.9809,5/10/1968 9:05,5/15/1968 9:00,41304,534,qcd_063108,-33.7167,149.8667
2769,Central Slopes,Central Slopes,7200,1,108.8,frequent,36.3881,2/13/2009 16:25,2/18/2009 16:20,33776,447,qcd_054102,-30.3735,150.6723
2771,Central Slopes,Central Slopes,7200,1,100.6,frequent,37.8628,11/14/2000 2:50,11/19/2000 2:45,34724,457,qcd_055327,-31.1259,150.8323
2773,Central Slopes,Central Slopes,7200,2,133.6,frequent,14.5644,4/1/1999 7:20,4/6/1999 7:15,34719,457,qcd_055327,-31.1259,150.8323
2774,Central Slopes,Central Slopes,7200,2,111.6,frequent,24.8685,11/2/1984 23:25,11/7/1984 23:20,34363,452,qcd_055054,-31.0867,150.8467
2775,Central Slopes,Central Slopes,7200,3,143.65,frequent,14.5434,11/16/1995 5:25,11/21/1995 5:20,30536,403,qcd_041359,-27.4034,151.7413
2777,Central Slopes,Central Slopes,7200,3,134.44,frequent,17.883,1/26/1978 21:40,1/31/1978 21:35,33774,447,qcd_054102,-30.3735,150.6723
2550,Central Slopes,Central Slopes,7200,3,139.43,intermediate,12.3672,10/20/1955 16:20,10/25/1955 16:15,34257,451,qcd_055024,-31.0261,150.2687
2560,Central Slopes,Central Slopes,7200,2,152.69,intermediate,7.2687,2/4/1992 15:30,2/9/1992 15:25,33459,442,qcd_051049,-31.9861,147.9489
2582,Central Slopes,Central Slopes,7200,3,176.03,intermediate,9.0786,1/28/2001 13:20,2/2/2001 13:15,74922,1252,qcd_416023_77,-29.2913,151.9245
2663,Central Slopes,Central Slopes,7200,3,273.6,intermediate,6.6797,11/15/2000 5:45,11/20/2000 5:40,41677,539,qcd_064046,-31.2886,149.0687
2669,Central Slopes,Central Slopes,7200,2,158,intermediate,8.2558,1/12/2004 9:40,1/17/2004 9:35,34865,458,qcd_056013,-29.6953,151.6936
2675,Central Slopes,Central Slopes,7200,3,134.01,intermediate,13.0565,1/27/1971 6:15,2/1/1971 6:10,34362,452,qcd_055054,-31.0867,150.8467
2753,Central Slopes,Central Slopes,7200,1,202.22,intermediate,4.3588,2/7/1973 11:40,2/12/1973 11:35,41311,534,qcd_063108,-33.7167,149.8667
2756,Central Slopes,Central Slopes,7200,3,202,intermediate,3.4862,1/6/2011 5:45,1/11/2011 5:40,30538,403,qcd_041359,-27.4034,151.7413
2760,Central Slopes,Central Slopes,7200,3,143.2,intermediate,13.84,2/17/2003 18:20,2/22/2003 18:15,34864,458,qcd_056013,-29.6953,151.6936
2761,Central Slopes,Murray Basin,7200,2,209.12,intermediate,3.521,4/13/1956 19:00,4/18/1956 18:55,49002,625,qcd_083033,-37.5696,146.2541
2288,Central Slopes,Central Slopes,7200,3,1032.27,rare,0.0095,5/1/1996 9:30,5/6/1996 9:25,110846,1782,qcd_540007_66,-28.2356,152.48
2609,Central Slopes,Central Slopes,7200,3,217.89,rare,1.3271,1/12/2004 8:15,1/17/2004 8:10,75703,1274,qcd_419016_77,-31.0598,151.1265
2638,Central Slopes,Murray Basin,7200,1,253.98,rare,0.3154,3/17/1950 17:15,3/22/1950 17:10,43871,569,qcd_070015,-35.3,149.1
2648,Central Slopes,Murray Basin,7200,2,149.62,rare,2.0758,4/6/1974 15:15,4/11/1974 15:10,44947,582,qcd_072150,-35.1583,147.4575
2687,Central Slopes,Murray Basin,7200,2,196.74,rare,1.2694,3/10/1989 15:10,3/15/1989 15:05,129600,2032,qcd_570987_75,-35.2142,149.0939
2691,Central Slopes,Murray Basin,7200,2,195.72,rare,1.4396,3/10/1989 14:40,3/15/1989 14:35,130088,2037,qcd_570996_75,-35.2247,149.065
2710,Central Slopes,Murray Basin,7200,3,214.32,rare,1.8714,6/6/1995 4:35,6/11/1995 4:30,71855,1177,qcd_403233_74,-36.7215,146.882
2720,Central Slopes,Murray Basin,7200,1,140.27,rare,2.6136,7/12/1964 0:35,7/17/1964 0:30,44669,579,qcd_072060,-36.2254,148.1431
2733,Central Slopes,East Coast (South),7200,3,363.55,rare,0.7276,6/9/1967 12:20,6/14/1967 12:15,35463,467,qcd_057056,-30.75,152.0667
2748,Central Slopes,East Coast (South),7200,3,708.85,rare,1.4194,6/7/1991 0:50,6/12/1991 0:45,118834,1917,qcd_568070_231,-34.5542,150.5694
2778,Central Slopes,Central Slopes,8640,3,146.76,frequent,14.576,1/25/1978 17:50,1/31/1978 17:45,33774,447,qcd_054102,-30.3735,150.6723
2815,Central Slopes,Central Slopes,8640,1,101.8,frequent,29.7461,12/23/1999 15:10,12/29/1999 15:05,41783,540,qcd_065035,-32.5059,148.9708
2816,Central Slopes,Central Slopes,8640,1,104.2,frequent,41.5531,10/24/2000 15:50,10/30/2000 15:45,32237,427,qcd_043109,-28.0489,148.5942
2817,Central Slopes,Central Slopes,8640,1,147.8,frequent,51.3509,10/13/2000 7:35,10/19/2000 7:30,41602,539,qcd_064046,-31.2886,149.0687
