EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,45,5,Central Slopes,frequent,4.16,13.62,4.07,14.01,20.34,17.01,15,5.56,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,45,5,Central Slopes,frequent,4.15,8.1,9.45,10.8,21.6,17.55,12.15,8.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,45,5,Central Slopes,frequent,17.81,12.63,2.28,2.28,2.28,27.79,1.53,1.53,31.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,45,5,Central Slopes,frequent,7.38,13.21,9.79,5.04,1.17,0,26.31,24.57,12.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,45,5,Central Slopes,intermediate,7.07,29.78,18.35,11.7,11.45,3.27,5.89,6.6,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,45,5,Central Slopes,intermediate,10.3,15.46,19.59,15.46,6.19,7.22,11.34,7.22,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,45,5,Central Slopes,intermediate,11.03,19.93,23.09,4.34,7.03,5.42,3.76,7.79,17.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,45,5,Central Slopes,intermediate,8.89,19.07,16.1,19.07,9.32,0.85,2.97,13.56,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,45,5,Central Slopes,intermediate,3.04,7.26,12.59,18.53,22.08,13.51,9.66,8,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,45,5,Central Slopes,intermediate,5.11,8.84,8.84,11.63,15.81,9.77,11.63,15.35,13.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,45,5,Central Slopes,intermediate,7.11,6.05,17.47,15.59,12.94,7.59,14.36,13.44,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,45,5,Central Slopes,intermediate,11.79,11.79,11.79,7.72,12.2,13.41,13.82,10.98,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,45,5,Central Slopes,intermediate,11.08,12.59,10.1,5.39,0.67,0,21.02,22.73,16.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,45,5,Central Slopes,intermediate,14.07,11.72,7.42,1.95,8.59,10.94,23.83,8.98,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,45,5,Central Slopes,rare,6.4,20.88,25.25,12.12,9.76,10.1,6.4,3.7,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,45,5,Central Slopes,rare,10.04,22.94,12.88,9.44,15.84,6.48,12.28,4.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,45,5,Central Slopes,rare,13.39,1.81,9.48,9.57,8.69,21.92,17.15,13.75,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,45,5,Central Slopes,rare,5.58,14.43,20.98,20,15.41,9.18,3.28,3.93,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,45,5,Central Slopes,rare,14.91,10.94,5.43,6.8,15.04,12.3,14.91,11.43,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,45,5,Central Slopes,rare,14.18,8.04,8.27,9.22,9.57,14.54,13.48,12.06,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,45,5,Central Slopes,rare,8.66,7.11,4.73,7.11,13.89,5.31,17.85,21.36,13.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,45,5,Central Slopes,rare,11.96,17.61,15.28,14.29,7.97,12.29,7.31,5.65,7.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,45,5,Central Slopes,rare,13.43,11.94,11.29,11.29,11.29,7.11,8.1,10.77,14.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,45,5,Central Slopes,rare,7.94,1.31,9.26,16.67,12.96,20.37,16.67,7.41,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,60,5,Central Slopes,frequent,12.76,22.82,6.71,5.37,3.7,4.35,4.03,6.71,8.05,13.42,6.71,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,60,5,Central Slopes,frequent,23.31,11.36,8.52,3.98,5.11,6.25,7.39,8.52,2.84,5.11,11.36,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,60,5,Central Slopes,frequent,20.65,20.18,8.26,4.59,13.76,11.01,1.83,0.92,2.75,9.17,4.13,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,60,5,Central Slopes,frequent,12.02,17.17,3.86,21.89,10.3,3.86,1.29,5.15,5.15,3.43,11.59,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,60,5,Central Slopes,frequent,7.29,7.1,6.34,14.33,5.87,9.78,20.73,5.57,7.5,6.96,4.81,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,60,5,Central Slopes,frequent,14.52,10.61,10.06,4.47,7.26,5.59,10.06,6.15,11.73,7.26,5.59,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,60,5,Central Slopes,frequent,8.67,8.21,9.58,12.79,4.11,9.59,8.68,4.57,5.94,12.79,9.13,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,60,5,Central Slopes,frequent,4.94,8.64,4.94,12.35,19.75,11.11,8.64,7.41,8.02,4.32,4.94,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,60,5,Central Slopes,frequent,3.63,4.07,1.81,10.86,9.05,7.24,8.14,18.1,20.36,10.86,4.52,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,60,5,Central Slopes,frequent,10.04,10.05,3.2,4.11,0.46,2.28,3.65,12.33,8.68,19.63,13.24,12.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,60,5,Central Slopes,intermediate,2.55,3.67,9.57,10.87,8.72,4.65,0.57,0,18.14,19.62,14.17,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,60,5,Central Slopes,intermediate,14.05,15.26,8.84,14.86,12.05,8.43,6.83,3.61,2.41,6.43,5.22,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,60,5,Central Slopes,intermediate,6.49,10.93,14.17,13.77,9.31,9.31,14.57,9.31,2.83,0.81,3.64,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,60,5,Central Slopes,intermediate,7.07,11.16,11.52,13.38,10.78,15.61,10.78,9.29,1.86,3.35,4.46,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,60,5,Central Slopes,intermediate,4.98,15.48,16.03,12.15,2.76,7.73,11.6,2.21,3.31,4.42,5.52,13.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,60,5,Central Slopes,intermediate,10.74,7.98,6.66,16.51,6.11,1.98,12.43,7.49,11.72,6.13,2.54,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,60,5,Central Slopes,intermediate,9.73,11.98,3.37,4.12,7.87,7.49,13.86,9.74,4.87,11.61,4.12,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,60,5,Central Slopes,intermediate,10.81,14.17,13.04,3.29,3.9,7.82,10.43,4.67,3.99,9.17,10.36,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,60,5,Central Slopes,intermediate,6.24,5.8,5.8,5.36,8.04,5.36,14.29,15.63,10.71,8.93,8.04,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,60,5,Central Slopes,intermediate,6.31,13.33,4.81,4.07,3.7,1.48,10.74,7.41,7.41,12.59,21.48,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,60,5,Central Slopes,rare,5.79,18.87,22.83,10.96,8.83,9.13,5.78,3.35,4.87,2.54,1.22,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,60,5,Central Slopes,rare,9.12,20.8,11.69,8.56,14.36,5.88,11.14,4.08,5.08,4.32,2.29,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,60,5,Central Slopes,rare,8.64,11.81,8.65,10.09,12.39,9.8,9.22,4.9,4.9,9.22,6.63,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,60,5,Central Slopes,rare,7.43,5.16,7.22,6.95,5.7,3.79,5.7,11.14,4.26,14.31,17.13,11.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,60,5,Central Slopes,rare,4.98,9.94,14.64,12.71,11.88,6.63,10.22,6.08,4.7,6.35,7.73,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,60,5,Central Slopes,rare,8.36,12.55,15.9,12.55,5.02,5.86,9.21,5.86,5.86,8.37,6.69,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,60,5,Central Slopes,rare,9.51,9.51,9.52,6.18,7.73,7.73,6.18,14.57,11.65,4.98,6.22,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,60,5,Central Slopes,rare,6.74,11.3,9.72,10.12,9.33,6.35,9.13,7.74,6.75,5.95,5.56,11.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,60,5,Central Slopes,rare,5,3.82,3.94,10.9,16.84,9.93,16.54,4.4,9.66,9.66,5.42,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,60,5,Central Slopes,rare,3.26,4,3.44,3.13,8.13,21.22,2.98,10.85,11.7,7.7,9.44,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,90,5,Central Slopes,frequent,6.09,7.83,11.3,9.13,6.96,3.04,3.48,4.78,6.09,6.96,6.52,7.83,4.78,1.74,1.3,2.17,5.65,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,90,5,Central Slopes,frequent,10.74,8.59,4.3,9.68,7.53,7.53,6.45,3.23,2.37,1.12,1.89,2.15,3.23,4.3,3.23,7.53,9.68,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,90,5,Central Slopes,frequent,5.21,5.41,9.19,8.6,8.6,8.49,6.41,6,8.93,2.78,0.72,0.72,0.68,0.66,5.84,7.29,7.29,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,90,5,Central Slopes,frequent,6.47,13.69,10.13,8.98,11.42,10.96,9.62,5.32,0.94,0.94,0.85,1.66,3.54,3.96,2.85,4.35,2.69,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,90,5,Central Slopes,frequent,5.45,5.97,8,7.8,15.88,13.14,11.2,3.47,1.65,1.07,1.53,1.82,1.99,4.19,2.83,0.4,8.09,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,90,5,Central Slopes,frequent,2.66,7.32,2.81,1.55,4.75,9.4,8.3,6.62,6.14,6.22,5.28,16.62,5.3,1.73,2.86,3.54,7.04,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,90,5,Central Slopes,frequent,3.79,4.21,2.53,4.21,5.88,5.88,11.76,7.98,4.62,4.2,5.04,5.04,5.46,8.82,7.14,6.3,5.04,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,90,5,Central Slopes,frequent,1.14,0.76,0,5.26,13.16,6.02,3.38,3.38,5.26,12.03,11.65,8.27,2.26,10.15,7.14,3.38,5.26,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,90,5,Central Slopes,frequent,2.03,3.24,1.21,1.62,4.86,6.07,2.43,7.29,4.45,6.48,12.55,10.12,13.77,7.69,7.29,4.45,2.83,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,90,5,Central Slopes,frequent,3.75,4.22,2.34,2.35,4.23,1.88,2.35,3.76,9.86,2.82,1.88,1.88,4.69,8.45,21.6,14.55,5.16,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,90,5,Central Slopes,intermediate,13.07,18.79,13.38,7.32,7.64,8.6,4.78,2.87,1.91,3.5,3.82,2.23,1.91,3.5,2.55,1.59,1.27,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,90,5,Central Slopes,intermediate,2.35,3.53,13.15,19.56,9.37,7.85,3.92,2.34,2.34,2.34,3.81,6.55,7.17,5.76,3.13,2.43,2.34,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,90,5,Central Slopes,intermediate,2.67,2.33,2.67,5,8.33,15.33,14.33,8,6.33,5,6.67,6,3.33,3,1.67,3,3.67,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,90,5,Central Slopes,intermediate,5.4,15.83,6.48,3.26,7.7,9.05,4.05,3.68,5.85,3.55,1.76,1.76,1.96,2.04,3.5,3.41,12.33,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,90,5,Central Slopes,intermediate,4,3.7,3.34,3.24,2.45,2.47,3.86,4.89,4.97,7.31,13.39,10.47,5.26,5.49,4.91,7.52,8.76,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,90,5,Central Slopes,intermediate,4.16,5.98,2.64,4.76,7.97,7.35,4.51,3.41,2.89,4.93,9.05,8.8,9.41,8.22,3.5,1.77,5.77,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,90,5,Central Slopes,intermediate,4.61,4.19,3.06,6.14,6.98,1.39,3.35,6.69,10.04,8.37,10.04,8.37,5.86,4.18,5.86,4.18,4.18,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,90,5,Central Slopes,intermediate,2.78,1.48,2.77,4.51,5.97,2.79,10.07,10.02,8.2,7.66,5.66,6.51,7.22,7.22,3.48,4.61,4.87,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,90,5,Central Slopes,intermediate,3.26,2.91,4.73,1.82,1.45,3.64,2.91,4.73,9.45,5.09,7.64,6.55,4.36,4.73,10.91,14.55,2.91,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,90,5,Central Slopes,intermediate,2.38,6.01,4.54,1.81,1.36,1.7,1.7,1.81,1.13,2.27,21.77,6.58,6.58,5.9,2.27,4.08,10.88,17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,90,5,Central Slopes,rare,4.26,8.53,12.56,10.9,10.19,5.69,8.77,5.21,4.03,5.45,6.64,3.55,2.84,3.32,2.61,2.13,0.95,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,90,5,Central Slopes,rare,7.23,3.78,1.72,2.06,6.87,10.31,13.06,10.31,4.12,4.81,7.56,4.81,4.81,6.87,5.5,3.09,1.03,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,90,5,Central Slopes,rare,4.47,7.76,11.42,13.61,8.33,5.96,4.93,3.29,1.01,0.94,2.17,5.64,6.86,5.73,4.92,5.64,3.45,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,90,5,Central Slopes,rare,2.6,4.32,3.3,3.4,9.41,14.54,8.57,14.29,3.8,8.34,8.34,4.68,3.36,3.36,2.43,1.8,2.19,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,90,5,Central Slopes,rare,10.07,5.62,6.27,4.2,4.73,12.19,9.29,3.22,3.22,7.94,4.82,7.28,4.84,4.88,4.51,4.04,0.72,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,90,5,Central Slopes,rare,8.57,21.45,8.5,10.62,8.05,4.18,1.85,0.31,0.09,0.09,0.76,1.6,1.77,5.43,5.43,5.43,9.71,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,90,5,Central Slopes,rare,3.31,4,2.22,1.3,2.06,6.03,8.81,6.28,5.1,6.01,9.48,8.64,10.31,7.6,3.61,7.07,4.98,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,90,5,Central Slopes,rare,5.21,5.21,6.95,4.34,5.22,6.09,6.09,3.48,4.35,6.09,8.7,6.96,7.83,6.09,5.22,5.65,2.17,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,90,5,Central Slopes,rare,1.93,8.36,6.98,5.96,1.04,0.41,2.24,7.37,2.17,0.37,0.37,9.48,11.43,4.27,6.81,5.32,15.47,10.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,90,5,Central Slopes,rare,3.67,6.21,5.37,1.98,3.67,2.26,4.8,3.11,1.13,1.13,1.13,1.41,0.85,11.86,16.67,14.69,11.02,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,120,5,Central Slopes,frequent,8.42,4.01,2.16,0.41,0.41,0.24,0,14.42,15.63,8.41,4.21,0.6,0,0.43,0.43,0.34,0.79,0.79,0.79,9.62,0.87,7.55,10.82,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,120,5,Central Slopes,frequent,3.13,8.96,23.31,13.45,0.9,0,0,0,0,0.9,6.73,17.04,8.52,1.35,0,0.45,2.24,3.14,0,0,0.9,4.04,0.9,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,120,5,Central Slopes,frequent,8.57,8.57,6.86,9.45,9.45,7.68,0.58,0.58,1.17,1.17,1.17,1.17,4.56,4.51,3.89,1.69,1.69,2.09,3.66,3.66,4.9,6.8,3.48,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,120,5,Central Slopes,frequent,1.8,2.47,4.42,9.2,4.17,10.21,8.49,12.7,6.5,8.76,7.2,2.84,2.84,1.51,0.87,0.87,1.31,1.68,2.72,3.09,3.2,1.49,0.87,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,120,5,Central Slopes,frequent,2.37,1.19,3.57,2.38,4.76,5.95,3.57,4.76,2.79,7.93,8.34,8.34,10.72,4.17,2.98,9.53,2.62,1.24,1.36,1.19,1.19,1.12,1.98,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,120,5,Central Slopes,frequent,0.35,2.06,3.78,3.09,2.41,0.34,1.72,6.87,5.5,2.06,4.81,6.87,4.47,12.03,9.97,1.03,0.34,0,7.56,5.84,3.09,3.09,9.28,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,120,5,Central Slopes,frequent,3.31,2.93,2.56,9.89,11.72,6.96,3.3,2.56,2.56,3.66,6.23,5.49,7.69,5.49,1.1,4.03,7.33,1.83,1.83,1.47,2.56,0.73,3.3,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,120,5,Central Slopes,frequent,1.38,3.69,4.15,2.3,2.76,3.23,3.23,4.15,6.91,9.22,5.99,5.07,3.69,4.15,5.53,7.37,7.37,8.76,3.23,2.3,2.3,1.38,0.92,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,120,5,Central Slopes,frequent,2.59,2.6,2.6,2.88,4.14,10.98,1.52,0.81,0.81,2.83,2.95,2.95,2.95,2.41,4.02,5.72,9.12,5.22,5.22,5.22,9.74,4.24,4.24,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,120,5,Central Slopes,frequent,0.68,0.86,0.86,2.72,9.55,1.67,1.19,1.12,1.38,3.87,3.29,4.77,5.37,9.55,5.97,5.97,5.97,6.37,2.39,1.98,3.99,1.98,11.94,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,120,5,Central Slopes,intermediate,0.99,1.89,2.52,2.52,1.34,2.49,4.07,5.38,2.52,9.08,9.03,7.39,6.91,5.11,5.87,6.51,6.51,3.14,4.16,4.39,3.77,1.89,1.27,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,120,5,Central Slopes,intermediate,1.13,1.97,4.39,7.18,9.57,12.21,4.52,3.66,8.02,5.74,6.34,3.7,6.05,6.74,2.75,2.3,2.3,3.04,1.4,0,1.11,3.28,1.31,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,120,5,Central Slopes,intermediate,0.62,1.55,4.03,7.73,7.92,8.67,6.99,8.96,4.66,0.86,6.03,6.03,4.05,1.16,2.52,1.95,4.47,5.19,5.06,3.98,3.73,1.28,1.28,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,120,5,Central Slopes,intermediate,1.17,11.04,11.04,9.21,12.92,12.92,4.62,3.38,3.38,2.04,1.67,3.86,3.86,0.98,0.98,2.01,2.01,2.01,2.01,1.99,2.94,2.5,0.73,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,120,5,Central Slopes,intermediate,6.04,6.04,5.61,4.74,6.03,5.6,5.6,5.6,5.17,4.74,4.74,4.31,4.31,3.88,3.88,3.45,3.88,3.02,3.02,2.59,2.59,1.72,1.72,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,120,5,Central Slopes,intermediate,0.72,2.14,3.57,2.5,3.57,4.29,4.29,2.86,7.86,8.57,8.57,8.57,6.79,7.14,6.43,5.71,2.5,3.21,3.57,2.14,1.79,2.14,0.36,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,120,5,Central Slopes,intermediate,5.89,5.4,6.38,6.86,3.43,1.47,0.98,3.27,2.61,3.43,4.41,4.9,2.29,2.29,2.29,2.94,5.88,3.92,4.9,1.57,2.35,5.88,10.78,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,120,5,Central Slopes,intermediate,1.76,5.25,5.74,7.1,4.08,2.36,1.93,1.41,0,13.27,8.8,6.24,4.97,3.15,4.95,4.22,3.38,2.97,2.02,2.43,11.73,0.27,0.93,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,120,5,Central Slopes,intermediate,6.93,2.77,6.15,5.86,11.1,3.39,1.93,0.35,0.15,0.15,0.15,0.15,0.15,1.04,4.17,4.17,4.63,6.48,8.33,11.11,4.63,4.17,6.02,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,120,5,Central Slopes,intermediate,1.25,1.67,7.06,6.65,4.56,7.88,2.49,1.66,1.66,1.66,1.24,3.32,2.07,0.83,2.07,0.41,1.24,5.81,7.88,11.62,12.86,7.47,4.98,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,120,5,Central Slopes,rare,4.04,4.36,9.35,10.59,5.61,7.48,8.72,3.74,2.49,2.49,3.12,2.49,1.56,1.25,3.43,4.36,2.49,0.39,0.65,2.39,3.43,6.23,4.98,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,120,5,Central Slopes,rare,6.15,3.22,1.46,1.75,5.87,8.8,11.14,8.8,3.52,4.11,6.45,4.11,4.11,5.87,4.69,2.64,0.88,1.76,1.76,1.76,1.76,2.35,3.23,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,120,5,Central Slopes,rare,3.7,6.41,9.44,11.25,6.88,4.92,4.08,2.72,0.83,0.77,1.8,4.66,5.67,4.73,4.06,4.66,2.85,3.2,3.38,3.1,3.1,2.32,2.37,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,120,5,Central Slopes,rare,2.92,3.54,1.97,1.15,1.82,5.32,7.78,5.55,4.5,5.31,8.38,7.64,9.11,6.72,3.19,6.24,4.4,2.82,1.39,0.35,0.13,2.47,4.01,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,120,5,Central Slopes,rare,2.37,2.49,4.46,4.46,5.95,3.72,4.46,5.2,5.2,2.97,3.72,5.2,7.43,5.95,6.69,5.2,4.46,4.83,1.86,3.72,1.49,1.73,3.47,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,120,5,Central Slopes,rare,2.05,8.49,6.37,1.58,6.87,5.73,4.9,0.85,0.34,1.84,6.05,1.78,0.31,0.31,7.79,9.38,3.5,5.59,4.37,12.7,8.23,0.53,0.22,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,120,5,Central Slopes,rare,15.63,5.84,6.57,4.49,3.55,10.22,5.44,2.08,1.11,1.12,1.42,2.84,0.82,0.54,0.13,0.25,0,0.13,0.86,2.01,3.92,12.02,7.56,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,120,5,Central Slopes,rare,5.03,12.94,8.08,0.54,0.72,1.27,3.77,5.04,6.47,8.63,5.76,5.76,5.04,5.04,4.32,5.76,4.32,3.6,2.16,1.44,2.16,0.72,0.83,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,120,5,Central Slopes,rare,4.04,2.89,3.47,2.89,2.89,2.89,2.89,4.05,5.2,5.78,2.02,1.6,0.72,1.45,1.16,1.39,1.5,7.51,5.2,6.36,11.56,10.4,8.09,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,120,5,Central Slopes,rare,1.24,8.97,8.73,1.75,0.5,0,0,0.25,0,0.25,0.75,2.24,6.48,7.73,12.22,9.98,3.49,8.98,8.73,3.49,4.74,4.24,3.49,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
