EventID,Duration,TimeStep,Region,Area,Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,720,30,Central Slopes,10000,1.77,0.71,2.62,1.12,1.78,6.45,3.73,3.09,3.28,4.68,3.16,4.04,3.2,2.74,2.71,4.31,3.92,5.61,10.97,10.28,10.63,4.69,2.83,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,720,30,Central Slopes,10000,3.42,4.44,5.54,3.08,4.07,4.24,5.2,8.87,7.58,7.16,6.03,7.83,7.76,7.33,4.31,3.1,2.06,1.47,1.2,0.69,0.77,1.47,1.59,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,720,30,Central Slopes,10000,4.81,2.58,5.63,11.42,8.26,8.19,7.91,4.6,8.07,7.81,1.95,1.7,0.67,0.92,2.3,2.7,2.05,5.08,3.69,2.88,2.61,2.26,0.61,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,720,30,Central Slopes,10000,2.66,2.97,2.82,2.82,3.16,3.87,4.7,6.12,6.1,5.05,3.42,5.86,5.1,4.28,4.73,3.7,2.75,4,4.13,3.47,4.14,4.63,4.11,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,720,30,Central Slopes,10000,3.06,4.58,4.75,4.08,5.15,4.53,4.22,4.66,4.69,3.59,3.74,4.1,2.06,2.76,3.17,4.05,3.61,2.94,3.3,4.37,5.35,5.89,6.13,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,720,30,Central Slopes,10000,4.61,3.86,2.17,3.7,4.27,2.17,6.38,8.31,10.49,6.27,8.36,7.47,5.58,6.06,2.58,2.22,2.1,1.61,1.78,1.93,1.7,2.29,3.06,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,720,30,Central Slopes,10000,6.55,1.11,2.56,1.72,5.14,5.26,2.62,14.58,16.59,2.77,12.94,4.04,6.39,6.39,3.36,1.34,2.01,1.33,1.1,1.02,0.79,0.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,720,30,Central Slopes,10000,1.43,2.41,2.73,2.58,3.13,2.96,9.13,2.76,2.22,5.12,3.88,3.11,3.08,3.89,3.18,5.73,6.59,6.29,8.13,6.08,5.53,4.46,3.56,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,720,30,Central Slopes,10000,2.39,4.16,5.24,5.21,7.08,5.34,5.17,4.78,6.06,4.18,5.92,6.48,3.2,2.7,3.79,6.26,5.89,4.34,4.21,2.46,1.81,1.85,1.05,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,720,30,Central Slopes,20000,2.92,3.25,3.92,4.03,4.35,3.97,4.47,4.7,4.82,5.42,5.27,5.47,4.55,4.52,5.09,4.62,5.87,4.59,5.05,4.02,3.35,1.72,2.33,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
