Event ID,Region,Region (source),Burst Duration (min),Burst Loading,Original Burst Depth (mm),AEP Window,AEP (source) (%),Burst Start Date,Burst End Date,DB Event Reference No.,DB Pluviograph Reference No.,Offical Gauge,Lat,Long
6894,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,1,34.61,frequent,15.076,10/6/1968 8:20,10/6/1968 14:15,56138,713,qcd_091104,-41.5397,147.2033
6896,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,1,39.67,frequent,17.6892,5/4/1990 23:30,5/5/1990 5:25,847,763,qcd_0010_129,-41.6138,145.1622
6897,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,49.8,frequent,15.8378,7/24/2003 10:50,7/24/2003 16:45,5445,801,qcd_0091_129,-41.8702,145.6197
6898,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,34.24,frequent,15.9555,3/23/1964 11:05,3/23/1964 17:00,56118,713,qcd_091104,-41.5397,147.2033
6899,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,69,frequent,16.252,11/2/2000 9:45,11/2/2000 15:40,4754,800,qcd_0081_129,-41.6804,146.38
6900,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,35.5,frequent,16.7109,12/11/1937 4:15,12/11/1937 10:10,55862,711,qcd_091049,-41.4264,147.1275
6902,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,3,31.4,frequent,16.3842,12/26/1998 16:05,12/26/1998 22:00,56496,740,qcd_095048,-42.4842,146.7106
6903,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,3,38.82,frequent,18.9613,3/26/1962 22:40,3/27/1962 4:35,56635,742,qcd_096015,-42.1,146.2167
6812,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,1,41.25,intermediate,5.2446,12/28/1970 4:00,12/28/1970 9:55,56139,713,qcd_091104,-41.5397,147.2033
6820,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,3,80,intermediate,6.1163,9/28/2005 17:50,9/28/2005 23:45,4739,800,qcd_0081_129,-41.6804,146.38
6881,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,3,53.4,intermediate,11.2069,12/21/2007 18:30,12/22/2007 0:25,7178,810,qcd_0114_129,-41.3973,146.4946
6883,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,1,36.74,intermediate,10.8209,10/8/1971 21:05,10/9/1971 3:00,56119,713,qcd_091104,-41.5397,147.2033
6884,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,1,49.5,intermediate,10.68,3/31/1956 23:20,4/1/1956 5:15,56233,714,qcd_091116,-41.15,147.5167
6885,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,52.54,intermediate,11.0609,8/17/1995 3:25,8/17/1995 9:20,206,757,qcd_0003_129,-41.8182,145.802
6887,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,44.62,intermediate,9.0831,4/5/1958 21:35,4/6/1958 3:30,56640,742,qcd_096015,-42.1,146.2167
6888,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,51.8,intermediate,9.165,6/28/2004 1:25,6/28/2004 7:20,57042,747,qcd_097053,-42.7681,146.0461
6890,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,39.34,intermediate,11.2186,3/20/1970 18:40,3/21/1970 0:35,56571,741,qcd_096014,-42.2539,146.62
6893,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,57.44,intermediate,9.0974,9/6/1964 16:45,9/6/1964 22:40,55744,709,qcd_091033,-41.3203,146.7378
6559,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,44.82,rare,2.9907,1/28/1995 9:40,1/28/1995 15:35,56144,713,qcd_091104,-41.5397,147.2033
6626,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,3,67.4,rare,0.9899,11/11/2000 12:15,11/11/2000 18:10,2174,777,qcd_0031_129,-41.1984,145.1181
6780,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,57.74,rare,0.755,4/11/1978 13:45,4/11/1978 19:40,56693,743,qcd_096044,-42.1025,146.7544
6799,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,72.2,rare,1.129,6/28/2004 6:30,6/28/2004 12:25,5455,801,qcd_0091_129,-41.8702,145.6197
6808,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,1,55.38,rare,2.1657,7/1/1979 19:40,7/2/1979 1:35,56993,746,qcd_097047,-41.4892,145.2083
6828,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,60.6,rare,2.4256,3/21/2003 10:40,3/21/2003 16:35,56293,736,qcd_094157,-43.1639,147.8333
6849,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,45.04,rare,2.8888,2/18/1946 18:45,2/19/1946 0:40,56133,713,qcd_091104,-41.5397,147.2033
6857,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,1,64.43,rare,0.7867,9/11/1979 9:10,9/11/1979 15:05,56988,746,qcd_097047,-41.4892,145.2083
6863,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,2,76.4,rare,0.8213,8/24/2003 20:35,8/25/2003 2:30,57041,747,qcd_097053,-42.7681,146.0461
6882,Southern Slopes (Tasmania),Southern Slopes (Tasmania),360,3,69.32,rare,2.9242,11/22/1964 7:00,11/22/1964 12:55,55752,709,qcd_091033,-41.3203,146.7378
6911,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,1,53.2,frequent,30.6087,1/12/2011 11:25,1/12/2011 20:20,55700,708,qcd_091009,-41.0661,145.9431
6916,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,1,35,frequent,30.9375,8/9/2005 9:40,8/9/2005 18:35,56163,713,qcd_091104,-41.5397,147.2033
6919,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,40.21,frequent,14.7813,4/23/1961 5:40,4/23/1961 14:35,56136,713,qcd_091104,-41.5397,147.2033
6920,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,41.22,frequent,16.2522,10/19/1947 17:00,10/20/1947 1:55,55877,711,qcd_091049,-41.4264,147.1275
6922,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,39.68,frequent,16.4098,1/21/1997 23:20,1/22/1997 8:15,11585,834,qcd_0172_129,-42.6905,146.707
6925,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,50.02,frequent,17.2271,2/23/1993 8:50,2/23/1993 17:45,3299,789,qcd_0055_129,-41.4908,145.2423
6927,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,40.68,frequent,17.3635,5/2/1956 12:10,5/2/1956 21:05,55867,711,qcd_091049,-41.4264,147.1275
6928,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,65.85,frequent,17.5668,5/5/1988 8:10,5/5/1988 17:05,55963,712,qcd_091079,-41.0867,145.5517
6929,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,3,42.16,frequent,14.4696,5/12/1957 17:45,5/13/1957 2:40,55868,711,qcd_091049,-41.4264,147.1275
6930,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,3,59.73,frequent,18.0638,4/11/2003 20:45,4/12/2003 5:40,9409,823,qcd_0151_129,-41.2141,145.3204
6855,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,49.83,intermediate,4.075,2/17/1939 5:40,2/17/1939 14:35,56158,713,qcd_091104,-41.5397,147.2033
6875,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,3,72.33,intermediate,11.2685,4/1/1989 13:40,4/1/1989 22:35,55980,712,qcd_091079,-41.0867,145.5517
6886,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,69.97,intermediate,7.651,8/17/1995 2:40,8/17/1995 11:35,206,757,qcd_0003_129,-41.8182,145.802
6889,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,70,intermediate,6.3789,6/27/2004 23:25,6/28/2004 8:20,57042,747,qcd_097053,-42.7681,146.0461
6891,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,56.91,intermediate,4.4227,3/20/1970 16:15,3/21/1970 1:10,56571,741,qcd_096014,-42.2539,146.62
6895,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,1,41.75,intermediate,12.0541,10/6/1968 8:20,10/6/1968 17:15,56138,713,qcd_091104,-41.5397,147.2033
6901,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,1,45.42,intermediate,9.5879,12/11/1937 4:15,12/11/1937 13:10,55862,711,qcd_091049,-41.4264,147.1275
6908,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,65,intermediate,9.7339,4/4/1997 10:15,4/4/1997 19:10,57039,747,qcd_097053,-42.7681,146.0461
6909,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,61.76,intermediate,13.8865,2/7/1998 15:55,2/8/1998 0:50,2244,778,qcd_0033_129,-41.9383,146.2618
6910,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,3,100.8,intermediate,6.5074,4/12/2003 2:35,4/12/2003 11:30,4801,800,qcd_0081_129,-41.6804,146.38
6560,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,55.61,rare,1.9522,1/28/1995 8:15,1/28/1995 17:10,56144,713,qcd_091104,-41.5397,147.2033
6701,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,1,64.06,rare,0.991,2/17/1939 5:50,2/17/1939 14:45,55879,711,qcd_091049,-41.4264,147.1275
6755,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,1,54.19,rare,3.212,12/26/1998 13:50,12/26/1998 22:45,11571,834,qcd_0172_129,-42.6905,146.707
6794,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,99.09,rare,0.86,2/7/1999 1:00,2/7/1999 9:55,1026,767,qcd_0016_129,-42.1289,145.84
6800,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,3,94.8,rare,0.9889,6/28/2004 3:20,6/28/2004 12:15,5455,801,qcd_0091_129,-41.8702,145.6197
6829,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,80.6,rare,1.9963,3/21/2003 7:40,3/21/2003 16:35,56293,736,qcd_094157,-43.1639,147.8333
6867,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,88.24,rare,1.8557,1/3/1990 2:40,1/3/1990 11:35,1015,767,qcd_0016_129,-42.1289,145.84
6904,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,65.29,rare,0.9219,2/18/1946 17:25,2/19/1946 2:20,55876,711,qcd_091049,-41.4264,147.1275
6906,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,2,88.23,rare,1.9408,10/8/1964 10:00,10/8/1964 18:55,55749,709,qcd_091033,-41.3203,146.7378
6907,Southern Slopes (Tasmania),Southern Slopes (Tasmania),540,1,64.43,rare,2.1159,2/11/1964 11:30,2/11/1964 20:25,56563,741,qcd_096014,-42.2539,146.62
6921,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,45.56,frequent,15.4986,10/19/1947 16:10,10/20/1947 4:05,55877,711,qcd_091049,-41.4264,147.1275
6926,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,57.85,frequent,15.1182,2/23/1993 7:45,2/23/1993 19:40,3299,789,qcd_0055_129,-41.4908,145.2423
6952,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,1,66,frequent,18.0656,7/20/2000 10:30,7/20/2000 22:25,55680,708,qcd_091009,-41.0661,145.9431
6954,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,1,42.8,frequent,19.5828,1/24/1996 7:20,1/24/1996 19:15,11134,829,qcd_0162_129,-41.8157,147.5671
6956,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,56.48,frequent,14.7657,8/17/1995 1:15,8/17/1995 13:10,943,766,qcd_0015_129,-42.2769,146.274
6958,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,57.69,frequent,14.8986,10/12/1984 12:30,10/13/1984 0:25,56656,742,qcd_096015,-42.1,146.2167
6959,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,67.32,frequent,16.4241,2/18/1958 21:00,2/19/1958 8:55,55754,709,qcd_091033,-41.3203,146.7378
6961,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,75.8,frequent,17.5822,6/28/2004 1:45,6/28/2004 13:40,56762,744,qcd_097006,-41.9933,145.5725
6962,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,3,60.86,frequent,16.0999,5/13/1960 0:00,5/13/1960 11:55,56243,714,qcd_091116,-41.15,147.5167
6963,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,3,68.16,frequent,16.87,8/10/2007 5:40,8/10/2007 17:35,9415,823,qcd_0151_129,-41.2141,145.3204
6838,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,1,68.16,intermediate,4.6986,12/7/1986 6:55,12/7/1986 18:50,56986,746,qcd_097047,-41.4892,145.2083
6917,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,3,47,intermediate,10.4095,8/9/2005 1:55,8/9/2005 13:50,56163,713,qcd_091104,-41.5397,147.2033
6923,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,3,49.35,intermediate,9.8517,1/21/1997 19:00,1/22/1997 6:55,11585,834,qcd_0172_129,-42.6905,146.707
6940,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,1,83.62,intermediate,4.5744,1/27/2004 20:05,1/28/2004 8:00,2253,778,qcd_0033_129,-41.9383,146.2618
6941,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,88.2,intermediate,6.9112,5/14/2009 18:15,5/15/2009 6:10,56772,744,qcd_097006,-41.9933,145.5725
6945,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,62.15,intermediate,10.0399,2/6/1999 22:15,2/7/1999 10:10,3318,789,qcd_0055_129,-41.4908,145.2423
6946,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,79.4,intermediate,13.4361,10/14/2007 5:40,10/14/2007 17:35,56771,744,qcd_097006,-41.9933,145.5725
6948,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,110.2,intermediate,9.6691,7/5/1998 12:25,7/6/1998 0:20,4777,800,qcd_0081_129,-41.6804,146.38
6949,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,73.4,intermediate,13.9231,10/8/1992 14:45,10/9/1992 2:40,6702,805,qcd_0105_129,-41.2845,145.7557
6951,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,57.33,intermediate,13.5259,8/6/1976 16:45,8/7/1976 4:40,56983,746,qcd_097047,-41.4892,145.2083
5928,Southern Slopes (Tasmania),Southern Slopes (mainland),720,2,206.07,rare,0.0608,6/27/2007 8:25,6/27/2007 20:20,64457,1038,qcd_225809_74,-37.4961,146.8576
6795,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,1,117.34,rare,0.7935,2/7/1999 0:35,2/7/1999 12:30,1026,767,qcd_0016_129,-42.1289,145.84
6801,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,113.2,rare,0.8604,6/28/2004 2:20,6/28/2004 14:15,5455,801,qcd_0091_129,-41.8702,145.6197
6830,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,94.8,rare,1.8335,3/21/2003 7:30,3/21/2003 19:25,56293,736,qcd_094157,-43.1639,147.8333
6892,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,70.49,rare,2.6017,3/20/1970 13:15,3/21/1970 1:10,56571,741,qcd_096014,-42.2539,146.62
6905,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,73.22,rare,0.866,2/18/1946 14:35,2/19/1946 2:30,55876,711,qcd_091049,-41.4264,147.1275
6931,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,2,97.2,rare,2.4288,8/9/2007 13:00,8/10/2007 0:55,5466,801,qcd_0091_129,-41.8702,145.6197
6937,Southern Slopes (Tasmania),Southern Slopes (Tasmania),720,3,96.68,rare,2.6147,3/21/1956 10:20,3/21/1956 22:15,55673,708,qcd_091009,-41.0661,145.9431
6938,Southern Slopes (Tasmania),Southern Slopes (mainland),720,2,212.53,rare,0.0253,7/3/1996 20:50,7/4/1996 8:45,73102,1206,qcd_405834_74,-37.645,146.0138
6939,Southern Slopes (Tasmania),Southern Slopes (mainland),720,2,115.81,rare,0.298,2/5/1973 18:25,2/6/1973 6:20,54507,693,qcd_089002,-37.5127,143.7911
6487,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,67.9,frequent,15.0955,10/10/1979 0:00,10/10/1979 17:55,40078,746,qcd_097047,-41.4892,145.2083
6953,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,1,78,frequent,15.0401,7/20/2000 10:00,7/21/2000 3:55,55680,708,qcd_091009,-41.0661,145.9431
6975,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,1,53.49,frequent,16.7937,12/7/1982 7:40,12/8/1982 1:35,56699,743,qcd_096044,-42.1025,146.7544
6977,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,91.35,frequent,18.4532,10/21/2005 20:20,10/22/2005 14:15,8240,820,qcd_0144_129,-41.3143,146.0538
6980,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,73.68,frequent,19.1808,7/4/1963 14:30,7/5/1963 8:25,55694,708,qcd_091009,-41.0661,145.9431
6982,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,51.2,frequent,19.6106,8/30/2005 14:30,8/31/2005 8:25,5510,802,qcd_0093_129,-41.75,147.12
6985,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,47,frequent,21.9448,6/5/2003 21:55,6/6/2003 15:50,56212,713,qcd_091104,-41.5397,147.2033
6989,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,72.57,frequent,22.7151,10/8/1992 14:15,10/9/1992 8:10,7143,809,qcd_0112_129,-41.6509,146.6145
6991,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,3,75.79,frequent,17.1971,6/25/1995 8:35,6/26/1995 2:30,10678,827,qcd_0159_129,-42.56,145.68
6992,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,3,42.6,frequent,22.9636,8/9/2007 13:00,8/10/2007 6:55,56510,740,qcd_095048,-42.4842,146.7106
6439,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,81.93,intermediate,13.2517,5/17/1975 17:55,5/18/1975 11:50,56947,745,qcd_097008,-42.0661,145.5681
6841,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,65.26,intermediate,6.9114,4/24/1983 18:25,4/25/1983 12:20,56700,743,qcd_096044,-42.1025,146.7544
6912,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,1,87.2,intermediate,9.0806,1/12/2011 9:00,1/13/2011 2:55,55700,708,qcd_091009,-41.0661,145.9431
6918,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,61.2,intermediate,5.2265,8/8/2005 23:50,8/9/2005 17:45,56163,713,qcd_091104,-41.5397,147.2033
6924,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,63.94,intermediate,6.0535,1/21/1997 18:40,1/22/1997 12:35,11585,834,qcd_0172_129,-42.6905,146.707
6950,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,95.06,intermediate,9.5569,10/8/1992 9:05,10/9/1992 3:00,6702,805,qcd_0105_129,-41.2845,145.7557
6955,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,1,55,intermediate,12.5648,1/24/1996 6:30,1/25/1996 0:25,11134,829,qcd_0162_129,-41.8157,147.5671
6957,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,77.65,intermediate,8.6062,8/16/1995 19:55,8/17/1995 13:50,943,766,qcd_0015_129,-42.2769,146.274
6960,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,3,89.52,intermediate,8.7052,2/18/1958 15:10,2/19/1958 9:05,55754,709,qcd_091033,-41.3203,146.7378
6973,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,3,60,intermediate,5.9064,7/20/2000 9:05,7/21/2000 3:00,56190,713,qcd_091104,-41.5397,147.2033
5929,Southern Slopes (Tasmania),Southern Slopes (mainland),1080,1,266.17,rare,0.0493,6/27/2007 8:40,6/28/2007 2:35,64457,1038,qcd_225809_74,-37.4961,146.8576
6165,Southern Slopes (Tasmania),Southern Slopes (mainland),1080,2,116.6,rare,0.3955,5/30/2001 16:25,5/31/2001 10:20,135024,2156,qcd_bw036_13,-38.0315,144.4043
6660,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,145.78,rare,1.0235,2/6/1999 15:10,2/7/1999 9:05,1125,768,qcd_0017_129,-42.0691,145.6057
6702,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,3,85.04,rare,0.9157,2/16/1939 20:55,2/17/1939 14:50,55879,711,qcd_091049,-41.4264,147.1275
6932,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,127,rare,2.1569,8/9/2007 13:00,8/10/2007 6:55,5466,801,qcd_0091_129,-41.8702,145.6197
6965,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1080,2,78.12,rare,2.1394,8/16/1995 20:30,8/17/1995 14:25,11568,834,qcd_0172_129,-42.6905,146.707
6967,Southern Slopes (Tasmania),Southern Slopes (mainland),1080,2,213.06,rare,0.2884,6/27/2007 5:50,6/27/2007 23:45,64573,1040,qcd_225811a_151,-37.7552,146.1611
6969,Southern Slopes (Tasmania),Southern Slopes (mainland),1080,2,163.79,rare,0.3641,6/27/2007 5:45,6/27/2007 23:40,64965,1054,qcd_226819_74,-38.3182,146.566
6971,Southern Slopes (Tasmania),Southern Slopes (mainland),1080,3,163.63,rare,0.3788,2/2/2005 11:35,2/3/2005 5:30,130413,2044,qcd_586033_151,-37.9512,145.4033
6972,Southern Slopes (Tasmania),Southern Slopes (mainland),1080,3,157.35,rare,0.3996,2/2/2005 11:55,2/3/2005 5:50,65752,1071,qcd_228373_151,-37.8466,145.3133
6990,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,3,87.5,frequent,14.4584,10/8/1992 8:15,10/9/1992 8:10,7143,809,qcd_0112_129,-41.6509,146.6145
6999,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,1,53.11,frequent,18.4154,12/20/1985 23:55,12/21/1985 23:50,56174,713,qcd_091104,-41.5397,147.2033
7000,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,1,51.76,frequent,21.0171,1/4/1944 1:05,1/5/1944 1:00,56165,713,qcd_091104,-41.5397,147.2033
7001,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,51,frequent,18.4137,8/9/2007 17:35,8/10/2007 17:30,7484,816,qcd_0126_129,-42.4119,146.7782
7002,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,96.74,frequent,18.7145,3/16/1996 3:25,3/17/1996 3:20,2260,778,qcd_0033_129,-41.9383,146.2618
7004,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,52.58,frequent,19.3584,10/21/1986 23:40,10/22/1986 23:35,56175,713,qcd_091104,-41.5397,147.2033
7005,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,82.18,frequent,19.4315,12/15/1993 0:00,12/15/1993 23:55,10681,827,qcd_0159_129,-42.56,145.68
7006,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,75.37,frequent,21.3024,9/21/1980 2:35,9/22/1980 2:30,56638,742,qcd_096015,-42.1,146.2167
7007,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,82.32,frequent,28.0937,5/21/1977 20:00,5/22/1977 19:55,56907,745,qcd_097008,-42.0661,145.5681
7010,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,3,87.71,frequent,15.3683,7/17/1974 11:05,7/18/1974 11:00,55759,709,qcd_091033,-41.3203,146.7378
6758,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,127.87,intermediate,5.1584,3/16/1996 5:00,3/17/1996 4:55,1039,767,qcd_0016_129,-42.1289,145.84
6805,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,1,109.8,intermediate,5.9095,6/14/2002 11:40,6/15/2002 11:35,56290,736,qcd_094157,-43.1639,147.8333
6842,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,76.31,intermediate,5.6054,4/24/1983 18:00,4/25/1983 17:55,56700,743,qcd_096044,-42.1025,146.7544
6913,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,97,intermediate,8.055,1/12/2011 5:20,1/13/2011 5:15,55700,708,qcd_091009,-41.0661,145.9431
6976,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,69.53,intermediate,8.7866,12/7/1982 7:55,12/8/1982 7:50,56699,743,qcd_096044,-42.1025,146.7544
6978,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,111.52,intermediate,11.772,10/21/2005 18:45,10/22/2005 18:40,8240,820,qcd_0144_129,-41.3143,146.0538
6983,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,3,62,intermediate,12.5479,8/30/2005 5:10,8/31/2005 5:05,5510,802,qcd_0093_129,-41.75,147.12
6996,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,1,101.04,intermediate,5.7055,8/16/1995 14:05,8/17/1995 14:00,10682,827,qcd_0159_129,-42.56,145.68
6997,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,94.25,intermediate,10.9955,12/14/1961 22:25,12/15/1961 22:20,55756,709,qcd_091033,-41.3203,146.7378
6998,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,3,85.6,intermediate,10.0204,2/1/1990 7:20,2/2/1990 7:15,2189,777,qcd_0031_129,-41.1984,145.1181
5930,Southern Slopes (Tasmania),Southern Slopes (mainland),1440,1,320.79,rare,0.0305,6/27/2007 8:45,6/28/2007 8:40,64457,1038,qcd_225809_74,-37.4961,146.8576
6257,Southern Slopes (Tasmania),Southern Slopes (mainland),1440,3,166.59,rare,0.5078,2/2/2005 6:55,2/3/2005 6:50,66654,1085,qcd_229603_151,-37.6458,144.9729
6292,Southern Slopes (Tasmania),Southern Slopes (mainland),1440,1,235.4,rare,0.2409,6/27/2007 5:45,6/28/2007 5:40,64493,1039,qcd_225810_74,-37.5421,147.0126
6706,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,144.93,rare,2.0566,2/6/1999 13:40,2/7/1999 13:35,2737,784,qcd_0041_129,-42.3555,145.6504
6933,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,162.2,rare,1.161,8/9/2007 12:40,8/10/2007 12:35,5466,801,qcd_0091_129,-41.8702,145.6197
6966,Southern Slopes (Tasmania),Southern Slopes (Tasmania),1440,2,90.25,rare,1.8126,8/16/1995 16:30,8/17/1995 16:25,11568,834,qcd_0172_129,-42.6905,146.707
6968,Southern Slopes (Tasmania),Southern Slopes (mainland),1440,2,241.98,rare,0.2703,6/27/2007 5:15,6/28/2007 5:10,64573,1040,qcd_225811a_151,-37.7552,146.1611
6970,Southern Slopes (Tasmania),Southern Slopes (mainland),1440,2,181.84,rare,0.3521,6/27/2007 3:10,6/28/2007 3:05,64965,1054,qcd_226819_74,-38.3182,146.566
6994,Southern Slopes (Tasmania),Southern Slopes (mainland),1440,3,152.71,rare,0.5204,2/2/2005 6:25,2/3/2005 6:20,68143,1104,qcd_229638_151,-37.8464,145.1384
6995,Southern Slopes (Tasmania),Southern Slopes (mainland),1440,2,144.36,rare,0.6196,2/2/2005 5:55,2/3/2005 5:50,65499,1066,qcd_228365_151,-38.0636,145.4218
