EventID,Duration,TimeStep,Region,Area,Increments
7168,720,30,Southern Slopes (Tasmania),1000,2.67,3.02,1.3,3.27,4.75,3.14,2.8,4.73,4.47,5.05,2.85,3.79,4.71,4.92,6.69,2.33,3.74,5.82,6.35,6.37,5.9,4.64,3.12,3.57
7169,720,30,Southern Slopes (Tasmania),2500,1.49,0.63,7.42,1.97,1.65,5.29,3.31,4.09,3.74,6.38,5.54,5.82,1.49,1.56,4.78,24.87,5.27,1.61,1.99,2.29,2.63,3.08,2.88,0.22
7170,720,30,Southern Slopes (Tasmania),2500,4.67,4.33,4.34,4.88,2.75,3.56,3.97,4.46,2.52,4.33,5.92,4.21,4.73,3.89,3.03,3.17,3.68,4.05,4.3,4.26,5.07,4.63,5.28,3.97
7171,720,30,Southern Slopes (Tasmania),2500,5.49,7.38,4.37,5.3,6.01,7.05,7.69,3.77,3,2.18,3.39,2.29,3.4,1.74,1.1,7.64,6.99,3.74,2.53,2.81,0.56,3.69,5.22,2.66
7172,720,30,Southern Slopes (Tasmania),2500,3.36,4.35,6.06,3.95,2.06,2.78,3.38,4.11,5.43,6.06,5.03,7.45,7.04,8.49,3.47,3.02,3.04,2.94,4.19,7.27,2.75,2.82,0.5,0.45
7173,720,30,Southern Slopes (Tasmania),2500,5.69,5.71,6.67,6.33,7.95,5.62,4.97,5.43,2.81,2.78,3.28,3.16,3.76,6.47,3.23,1.45,2.12,1.41,1.52,3.59,5.23,5.48,3.79,1.55
7174,720,30,Southern Slopes (Tasmania),2500,7.89,8.73,5.87,6.74,4.03,4.26,2.22,1.49,2.34,6.26,2.24,3.58,4.61,4.33,6.48,3.25,3.73,1.35,1.88,0.99,1.7,1.17,5.85,9.01
7175,720,30,Southern Slopes (Tasmania),2500,4.96,3.58,3.99,4.44,4.37,4.54,4.81,5.8,5.65,5.66,4.6,1.26,2.36,2.5,4.37,3.83,2.67,3.2,5.02,4.2,4.56,3.64,4.54,5.45
7176,720,30,Southern Slopes (Tasmania),2500,2.61,3.85,2.33,3.62,2.47,2.37,2.12,3.45,2.62,2.12,2.52,2.88,3.94,5.48,6.07,6.85,7.59,8.02,6.18,4.19,4.99,5.46,4.44,3.83
7177,720,30,Southern Slopes (Tasmania),2500,0,0,0.18,1.48,4.16,6.35,6.37,6.43,6.5,5.92,8.11,6.43,5.81,4.66,2.94,4.07,4.63,5.96,5.41,5.73,3.05,2.42,1.87,1.52
7178,720,30,Southern Slopes (Tasmania),2500,1.99,3.02,3.52,5.34,5.44,9.51,6.58,4.33,5.65,3.31,2.13,1.5,1.92,2.97,2.41,3.97,5.08,2.45,1.94,6.29,17.03,0.95,1.05,1.62
7179,720,30,Southern Slopes (Tasmania),5000,2.09,2.11,3.78,5.11,3.48,5,7.45,4.43,2.62,2.45,2.96,3.83,3.64,5.32,4.23,7.17,5.55,5.02,3.15,3.13,4.48,4.27,3.87,4.86
7180,720,30,Southern Slopes (Tasmania),5000,2.96,2.18,3.24,2.29,5.27,6.88,3.4,4.81,4.81,5.85,5.8,3.86,3.59,2.36,2.63,2.54,3.71,3.49,3.49,6.71,4.87,3.71,5.71,5.84
7181,720,30,Southern Slopes (Tasmania),5000,4.19,3.33,6.75,3.41,2.8,1.24,3.69,5.68,8.32,6.98,11.25,8.13,3.35,2.62,2.58,2.14,3.63,5.93,4.72,3.03,1.24,1.19,1.88,1.92
7182,720,30,Southern Slopes (Tasmania),5000,3.5,2.76,1.18,1.61,2.98,4.17,6.06,6.37,6.27,8.07,4.49,2.33,4.02,2.68,3.04,3.25,5.76,3.51,2.84,6.45,7.11,4.23,3.19,4.13
7183,720,30,Southern Slopes (Tasmania),5000,2.01,3,4.22,3.51,2.54,2.54,3.9,5.85,5.14,6.5,6.72,0.81,1.79,3.76,4.14,3.55,3.41,2.92,6.19,7.55,8.3,6.09,3.31,2.25
7184,720,30,Southern Slopes (Tasmania),5000,3.14,4.97,4.63,3.09,2.17,2.77,3.17,5.21,5.19,3.55,3.7,2.1,1.68,1.7,2.48,3.32,7.34,4.41,5.87,5.82,5.65,8.41,5.15,4.48
7185,720,30,Southern Slopes (Tasmania),5000,6.2,5.96,7.05,4.75,7.28,7.54,1.85,1.88,2.38,2.19,2.54,5.63,2.62,0.86,1.24,1.07,2.45,3.4,7.47,6.66,4.64,3.45,6.87,4.02
7186,720,30,Southern Slopes (Tasmania),5000,5.69,3.43,3.57,5,6.23,6.32,5.51,3.73,3.32,3.69,3.96,5.44,4.96,3.82,1.84,2.48,3.3,6.67,6.07,3.69,1.89,2.75,3.16,3.48
7187,720,30,Southern Slopes (Tasmania),5000,0.2,2.1,1.87,2.81,3.29,5.11,5.39,9.03,7.05,4.63,6.15,4.31,2.6,2.05,2.49,4.22,3.18,3.73,4.52,2.26,1.89,5.48,14.6,1.04
7188,720,30,Southern Slopes (Tasmania),5000,2.51,2.42,2.09,2.52,3.55,3.93,2.91,2.99,2.05,2.7,3.74,4.98,4.7,5.62,6.16,5.81,5.99,5.2,4.33,4.51,4.91,4.77,5.59,6.02
7189,720,30,Southern Slopes (Tasmania),10000,2.4,1.01,1.16,1.62,1.81,3.52,4.46,4.19,5.11,4.9,2.25,2.48,4.31,3.14,3.54,6.46,5.66,5.62,7.14,5.83,7.43,8.02,7.54,0.4
7190,720,30,Southern Slopes (Tasmania),10000,1.91,1.95,3.98,5.3,3.4,4.85,7.73,4.44,2.67,2.49,2.9,3.63,3.55,4.77,4.14,7.16,5.4,5.12,3.26,3.36,4.55,4.57,3.96,4.91
7191,720,30,Southern Slopes (Tasmania),10000,1.93,5.29,4.98,5.65,6.52,5.51,7.6,7.54,5.76,5.96,3.3,3.91,5,6.39,5.74,5.14,4.28,3.03,2.48,1.45,0.9,0.76,0.43,0.45
7192,720,30,Southern Slopes (Tasmania),10000,3.51,2.47,0.83,1.51,2.85,4.02,6.45,6.66,6.53,8.55,4.11,1.83,3.87,2.32,2.68,2.91,5.23,3.3,2.98,7.32,7.87,4.7,3.42,4.08
7193,720,30,Southern Slopes (Tasmania),10000,4.9,6.23,3.09,3.99,3.86,4.43,4.79,3.59,3.44,2.35,2.79,2.75,3.65,3.97,3.78,5.56,4.68,3.72,5.27,6.24,3.72,5.5,5.5,2.2
7194,720,30,Southern Slopes (Tasmania),10000,6.17,7.58,5.18,4.52,4.89,4.43,4.18,4.47,2.74,3.21,3.52,3.92,2.55,3.83,5.67,4.16,4.47,3.81,2.66,2.99,3.67,3.65,3.92,3.81
7195,720,30,Southern Slopes (Tasmania),10000,4.06,5.04,3.77,7.34,6.86,5.09,3.55,1.97,1.81,1.45,4.02,4.36,4.92,3.49,2.46,1.99,5.63,1.79,12.13,2.84,3.22,6.64,2.84,2.73
7196,720,30,Southern Slopes (Tasmania),10000,2.58,3.76,5.23,4.18,9.42,5.29,5.05,5.69,3.3,3.94,2.5,2.88,4.67,4.81,5.92,4.65,2.19,2.45,2.05,2.36,3.3,4.37,6.7,2.71
7197,720,30,Southern Slopes (Tasmania),10000,4.04,3.66,4.92,2.67,2.3,2.05,2.03,3.41,4.8,3.96,6.65,5.59,4.75,6.82,5.86,5.02,3.91,3.68,3.04,4.1,4.1,3.86,4.08,4.7
7198,720,30,Southern Slopes (Tasmania),10000,3.87,3.54,3.27,4.18,3.46,3.51,6.2,7.85,6.28,3.54,2.53,3.14,2.47,2.05,3.78,3.83,4.36,7.07,4.57,5.08,5.53,3.64,3.24,3.01
7199,720,30,Southern Slopes (Tasmania),20000,3.14,2.58,5.2,6.4,3.33,4.22,4.42,4.99,5.51,3.7,3.42,2.41,2.61,2.61,3.53,3.47,3.44,6.2,5.2,4.39,4.36,5.51,4.08,5.28
